Time_stamp,Seconds,X,Y,Z,Profile,Activity
1/8/2020 19:24,0.009,0.004684448,-0.013442993,0.026321411,AR,stairsu
1/8/2020 19:24,0.01,-0.020965576,-0.011001587,0.022659302,AR,stairsu
1/8/2020 19:24,0.01,-0.04296875,-0.01222229,0.022659302,AR,stairsu
1/8/2020 19:24,0.01,-0.06188965,-0.025054932,0.020217896,AR,stairsu
1/8/2020 19:24,0.011,-0.07901001,-0.033599854,0.021438599,AR,stairsu
1/8/2020 19:24,0.009,-0.09487915,-0.029327393,0.023880005,AR,stairsu
1/8/2020 19:24,0.01,-0.1113739,-0.011611939,0.020217896,AR,stairsu
1/8/2020 19:24,0.011,-0.12237549,0.003646851,0.013504028,AR,stairsu
1/8/2020 19:24,0.009,-0.12664795,-6.26E-04,0.009216309,AR,stairsu
1/8/2020 19:24,0.01,-0.13276672,-0.018325806,0.010437012,AR,stairsu
1/8/2020 19:24,0.011,-0.14375305,-0.042160034,0.014099121,AR,stairsu
1/8/2020 19:24,0.009,-0.14987183,-0.054977417,0.022033691,AR,stairsu
1/8/2020 19:24,0.01,-0.16268921,-0.06048584,0.029373169,AR,stairsu
1/8/2020 19:24,0.011,-0.1749115,-0.05558777,0.029373169,AR,stairsu
1/8/2020 19:24,0.009,-0.17796326,-0.053146362,0.028762817,AR,stairsu
1/8/2020 19:24,0.013,-0.18101501,-0.04093933,6.10E-05,AR,stairsu
1/8/2020 19:24,0.007,-0.17430115,-0.0488739,-0.01399231,AR,stairsu
1/8/2020 19:24,0.01,-0.16941833,-0.059265137,-0.015213013,AR,stairsu
1/8/2020 19:24,0.01,-0.16452026,-0.06781006,-0.007888794,AR,stairsu
1/8/2020 19:24,0.011,-0.1590271,-0.06903076,0.00189209,AR,stairsu
1/8/2020 19:24,0.009,-0.15353394,-0.066589355,0.017150879,AR,stairsu
1/8/2020 19:24,0.01,-0.15412903,-0.06048584,0.023254395,AR,stairsu
1/8/2020 19:24,0.01,-0.15353394,-0.058654785,0.026321411,AR,stairsu
1/8/2020 19:24,0.01,-0.14865112,-0.062927246,0.022033691,AR,stairsu
1/8/2020 19:24,0.01,-0.14680481,-0.086135864,0.016555786,AR,stairsu
1/8/2020 19:24,0.011,-0.15719604,-0.10997009,0.006164551,AR,stairsu
1/8/2020 19:24,0.009,-0.1578064,-0.11729431,0.002502441,AR,stairsu
1/8/2020 19:24,0.01,-0.15109253,-0.1136322,6.71E-04,AR,stairsu
1/8/2020 19:24,0.01,-0.1407013,-0.09346008,-0.00177002,AR,stairsu
1/8/2020 19:24,0.01,-0.13824463,-0.06842041,6.10E-05,AR,stairsu
1/8/2020 19:24,0.01,-0.13458252,-0.045211792,0.004943848,AR,stairsu
1/8/2020 19:24,0.011,-0.13398743,-0.031158447,0.006164551,AR,stairsu
1/8/2020 19:24,0.009,-0.13642883,-0.02444458,0.002502441,AR,stairsu
1/8/2020 19:24,0.01,-0.13580322,-0.025665283,-0.00177002,AR,stairsu
1/8/2020 19:24,0.01,-0.13642883,-0.034820557,-0.00177002,AR,stairsu
1/8/2020 19:24,0.01,-0.13824463,-0.0488739,-0.001159668,AR,stairsu
1/8/2020 19:24,0.01,-0.141922,-0.053756714,6.71E-04,AR,stairsu
1/8/2020 19:24,0.011,-0.14743042,-0.05192566,-0.003601074,AR,stairsu
1/8/2020 19:24,0.009,-0.1455841,-0.049484253,-0.01399231,AR,stairsu
1/8/2020 19:24,0.01,-0.128479,-0.04032898,-0.024993896,AR,stairsu
1/8/2020 19:24,0.01,-0.12237549,-0.04093933,-0.021316528,AR,stairsu
1/8/2020 19:24,0.011,-0.13276672,-0.046432495,-0.01826477,AR,stairsu
1/8/2020 19:24,0.009,-0.1455841,-0.054367065,-0.02192688,AR,stairsu
1/8/2020 19:24,0.012,-0.14253235,-0.07575989,-0.03414917,AR,stairsu
1/8/2020 19:24,0.008,-0.13154602,-0.10140991,-0.03414917,AR,stairsu
1/8/2020 19:24,0.01,-0.12237549,-0.12156677,-0.032928467,AR,stairsu
1/8/2020 19:24,0.011,-0.11991882,-0.1295166,-0.03475952,AR,stairsu
1/8/2020 19:24,0.009,-0.124816895,-0.11973572,-0.037200928,AR,stairsu
1/8/2020 19:24,0.01,-0.13458252,-0.09346008,-0.035980225,AR,stairsu
1/8/2020 19:24,0.01,-0.14009094,-0.08308411,-0.035980225,AR,stairsu
1/8/2020 19:24,0.01,-0.141922,-0.06414795,-0.035980225,AR,stairsu
1/8/2020 19:24,0.011,-0.13764954,-0.05682373,-0.031707764,AR,stairsu
1/8/2020 19:24,0.009,-0.13458252,-0.049484253,-0.023757935,AR,stairsu
1/8/2020 19:24,0.01,-0.13092041,-0.03237915,-0.02192688,AR,stairsu
1/8/2020 19:24,0.01,-0.12420654,-0.021392822,-0.03048706,AR,stairsu
1/8/2020 19:24,0.011,-0.11198425,-0.029327393,-0.039642334,AR,stairsu
1/8/2020 19:24,0.009,-0.10343933,-0.04460144,-0.040863037,AR,stairsu
1/8/2020 19:24,0.011,-0.09855652,-0.06048584,-0.040863037,AR,stairsu
1/8/2020 19:24,0.009,-0.09365845,-0.06781006,-0.043304443,AR,stairsu
1/8/2020 19:24,0.01,-0.085113525,-0.07086182,-0.04576111,AR,stairsu
1/8/2020 19:24,0.011,-0.072891235,-0.06781006,-0.04147339,AR,stairsu
1/8/2020 19:24,0.009,-0.06678772,-0.062316895,-0.039642334,AR,stairsu
1/8/2020 19:24,0.01,-0.06188965,-0.05987549,-0.037200928,AR,stairsu
1/8/2020 19:24,0.01,-0.059448242,-0.0635376,-0.043914795,AR,stairsu
1/8/2020 19:24,0.01,-0.049682617,-0.07637024,-0.052474976,AR,stairsu
1/8/2020 19:24,0.011,-0.03501892,-0.0965271,-0.053085327,AR,stairsu
1/8/2020 19:24,0.011,-0.020965576,-0.10446167,-0.04637146,AR,stairsu
1/8/2020 19:24,0.008,-0.015472412,-0.094680786,-0.036590576,AR,stairsu
1/8/2020 19:24,0.01,-0.013641357,-0.057434082,-0.03353882,AR,stairsu
1/8/2020 19:24,0.01,-0.007537842,-0.014053345,-0.035980225,AR,stairsu
1/8/2020 19:24,0.011,-0.001419067,0.006088257,-0.037200928,AR,stairsu
1/8/2020 19:24,0.009,0.001022339,0.006088257,-0.035980225,AR,stairsu
1/8/2020 19:24,0.01,0.001022339,-0.011001587,-0.04208374,AR,stairsu
1/8/2020 19:24,0.011,0.005905151,-0.027496338,-0.048812866,AR,stairsu
1/8/2020 19:24,0.009,0.012008667,-0.0317688,-0.051254272,AR,stairsu
1/8/2020 19:24,0.01,0.019348145,-0.016494751,-0.04576111,AR,stairsu
1/8/2020 19:24,0.01,0.018127441,0.02748108,-0.03842163,AR,stairsu
1/8/2020 19:24,0.011,0.012008667,0.069625854,-0.036590576,AR,stairsu
1/8/2020 19:24,0.009,0.007736206,0.08000183,-0.035369873,AR,stairsu
1/8/2020 19:24,0.01,0.004684448,0.08306885,-0.035980225,AR,stairsu
1/8/2020 19:24,0.01,0.003463745,0.07695007,-0.035369873,AR,stairsu
1/8/2020 19:24,0.011,0.005279541,0.07450867,-0.03842163,AR,stairsu
1/8/2020 19:24,0.009,0.008956909,0.08062744,-0.043914795,AR,stairsu
1/8/2020 19:24,0.011,-0.004470825,0.062286377,-0.03842163,AR,stairsu
1/8/2020 19:24,0.009,-0.012420654,0.05923462,-0.03842163,AR,stairsu
1/8/2020 19:24,0.01,-0.021575928,0.061065674,-0.048202515,AR,stairsu
1/8/2020 19:24,0.011,-0.02279663,0.047027588,-0.05857849,AR,stairsu
1/8/2020 19:24,0.009,-0.021575928,0.038467407,-0.05857849,AR,stairsu
1/8/2020 19:24,0.01,-0.01852417,0.038467407,-0.057357788,AR,stairsu
1/8/2020 19:24,0.011,-0.016082764,0.047027588,-0.052474976,AR,stairsu
1/8/2020 19:24,0.009,-0.019744873,0.05130005,-0.05369568,AR,stairsu
1/8/2020 19:24,0.011,-0.024017334,0.04273987,-0.049423218,AR,stairsu
1/8/2020 19:24,0.009,-0.02279663,0.03968811,-0.049423218,AR,stairsu
1/8/2020 19:24,0.011,-0.025238037,0.022583008,-0.051864624,AR,stairsu
1/8/2020 19:24,0.009,-0.024642944,0.024414062,-0.051254272,AR,stairsu
1/8/2020 19:24,0.011,-0.027679443,0.041519165,-0.056137085,AR,stairsu
1/8/2020 19:24,0.01,-0.031967163,0.07878113,-0.068359375,AR,stairsu
1/8/2020 19:24,0.009,-0.037460327,0.10322571,-0.07814026,AR,stairsu
1/8/2020 19:24,0.01,-0.040512085,0.13131714,-0.08239746,AR,stairsu
1/8/2020 19:24,0.01,-0.04663086,0.14720154,-0.08546448,AR,stairsu
1/8/2020 19:24,0.011,-0.053955078,0.15576172,-0.096466064,AR,stairsu
1/8/2020 19:24,0.009,-0.06188965,0.13926697,-0.11904907,AR,stairsu
1/8/2020 19:24,0.01,-0.06188965,0.09161377,-0.14349365,AR,stairsu
1/8/2020 19:24,0.01,-0.044189453,0.037857056,-0.15571594,AR,stairsu
1/8/2020 19:24,0.011,-0.024642944,0.003051758,-0.16609192,AR,stairsu
1/8/2020 19:24,0.009,-0.016693115,-0.005508423,-0.18380737,AR,stairsu
1/8/2020 19:24,0.011,-0.06434631,0.009750366,-0.21801758,AR,stairsu
1/8/2020 19:24,0.009,-0.13032532,0.025039673,-0.24124146,AR,stairsu
1/8/2020 19:24,0.01,-0.17308044,0.037246704,-0.26750183,AR,stairsu
1/8/2020 19:24,0.011,-0.21339417,0.013427734,-0.29193115,AR,stairsu
1/8/2020 19:24,0.009,-0.2579956,-0.021392822,-0.3206482,AR,stairsu
1/8/2020 19:24,0.01,-0.2866974,-0.12889099,-0.38783264,AR,stairsu
1/8/2020 19:24,0.01,-0.31600952,-0.1802063,-0.42448425,AR,stairsu
1/8/2020 19:24,0.011,-0.36427307,-0.04093933,-0.43670654,AR,stairsu
1/8/2020 19:24,0.009,-0.39665222,0.11972046,-0.47764587,AR,stairsu
1/8/2020 19:24,0.01,-0.44918823,0.18263245,-0.5765991,AR,stairsu
1/8/2020 19:24,0.011,-0.46080017,0.16247559,-0.73114014,AR,stairsu
1/8/2020 19:24,0.009,-0.455307,-0.0158844,-0.80934143,AR,stairsu
1/8/2020 19:24,0.01,-0.47729492,-0.19303894,-0.8514862,AR,stairsu
1/8/2020 19:24,0.01,-0.5194397,-0.22602844,-0.8716583,AR,stairsu
1/8/2020 19:24,0.01,-0.56036377,-0.15455627,-0.87409973,AR,stairsu
1/8/2020 19:24,0.011,-0.5628052,-0.15943909,-0.886322,AR,stairsu
1/8/2020 19:24,0.009,-0.5084381,-0.23764038,-0.92541504,AR,stairsu
1/8/2020 19:24,0.01,-0.4400177,-0.24801636,-0.9785614,AR,stairsu
1/8/2020 19:24,0.011,-0.39970398,-0.22602844,-1.0219269,AR,stairsu
1/8/2020 19:24,0.009,-0.37954712,-0.22114563,-1.0292511,AR,stairsu
1/8/2020 19:24,0.01,-0.33007812,-0.21868896,-1.0591888,AR,stairsu
1/8/2020 19:24,0.01,-0.31785583,-0.16677856,-1.1227112,AR,stairsu
1/8/2020 19:24,0.01,-0.32029724,-0.06536865,-1.2094574,AR,stairsu
1/8/2020 19:24,0.012,-0.3453369,0.06840515,-1.2937622,AR,stairsu
1/8/2020 19:24,0.009,-0.35084534,0.11116028,-1.3175812,AR,stairsu
1/8/2020 19:24,0.009,-0.34106445,0.122161865,-1.3383484,AR,stairsu
1/8/2020 19:24,0.01,-0.32885742,0.08000183,-1.3688965,AR,stairsu
1/8/2020 19:24,0.011,-0.32029724,0.020751953,-1.3976135,AR,stairsu
1/8/2020 19:24,0.009,-0.3257904,-0.045211792,-1.4489288,AR,stairsu
1/8/2020 19:24,0.01,-0.3416748,-0.10079956,-1.4721375,AR,stairsu
1/8/2020 19:24,0.01,-0.34472656,-0.15211487,-1.467865,AR,stairsu
1/8/2020 19:24,0.011,-0.33374023,-0.20465088,-1.4330444,AR,stairsu
1/8/2020 19:24,0.009,-0.31053162,-0.25778198,-1.3847809,AR,stairsu
1/8/2020 19:24,0.01,-0.2793579,-0.30543518,-1.3444672,AR,stairsu
1/8/2020 19:24,0.01,-0.24821472,-0.31948853,-1.3126984,AR,stairsu
1/8/2020 19:24,0.011,-0.2427063,-0.2889557,-1.2894897,AR,stairsu
1/8/2020 19:24,0.01,-0.24455261,-0.24008179,-1.2650452,AR,stairsu
1/8/2020 19:24,0.009,-0.25187683,-0.18937683,-1.2467346,AR,stairsu
1/8/2020 19:24,0.011,-0.2402649,-0.1307373,-1.2375641,AR,stairsu
1/8/2020 19:24,0.009,-0.20300293,-0.039718628,-1.2137451,AR,stairsu
1/8/2020 19:24,0.01,-0.17308044,0.049468994,-1.18013,AR,stairsu
1/8/2020 19:24,0.011,-0.1602478,0.14292908,-1.1416626,AR,stairsu
1/8/2020 19:24,0.01,-0.15231323,0.24494934,-1.0964508,AR,stairsu
1/8/2020 19:24,0.009,-0.14802551,0.35307312,-1.0549164,AR,stairsu
1/8/2020 19:24,0.01,-0.1407013,0.45202637,-1.0323181,AR,stairsu
1/8/2020 19:24,0.011,-0.13764954,0.50639343,-1.0310974,AR,stairsu
1/8/2020 19:24,0.009,-0.13276672,0.49172974,-1.0304718,AR,stairsu
1/8/2020 19:24,0.01,-0.1296997,0.47280884,-1.0158081,AR,stairsu
1/8/2020 19:24,0.01,-0.1260376,0.46302795,-0.9871063,AR,stairsu
1/8/2020 19:24,0.011,-0.10588074,0.45570374,-0.95106506,AR,stairsu
1/8/2020 19:24,0.009,-0.08328247,0.46424866,-0.935791,AR,stairsu
1/8/2020 19:24,0.011,-0.06678772,0.47096252,-0.92541504,AR,stairsu
1/8/2020 19:24,0.009,-0.060668945,0.45814514,-0.93029785,AR,stairsu
1/8/2020 19:24,0.011,-0.048461914,0.4343109,-0.95106506,AR,stairsu
1/8/2020 19:24,0.009,-0.036849976,0.39949036,-0.9858856,AR,stairsu
1/8/2020 19:24,0.014,-0.024017334,0.40682983,-1.0213165,AR,stairsu
1/8/2020 19:24,0.006,-0.02279663,0.41781616,-1.0280304,AR,stairsu
1/8/2020 19:24,0.011,-0.033187866,0.4343109,-1.0347595,AR,stairsu
1/8/2020 19:24,0.009,-0.06983948,0.47462463,-1.0316925,AR,stairsu
1/8/2020 19:24,0.01,-0.07777405,0.4978485,-1.0090942,AR,stairsu
1/8/2020 19:24,0.011,-0.097335815,0.5002899,-0.98405457,AR,stairsu
1/8/2020 19:24,0.009,-0.10832214,0.4831848,-0.9541168,AR,stairsu
1/8/2020 19:24,0.01,-0.10954285,0.47402954,-0.92297363,AR,stairsu
1/8/2020 19:24,0.01,-0.1260376,0.5027313,-0.92297363,AR,stairsu
1/8/2020 19:24,0.01,-0.15290833,0.5228882,-0.9321289,AR,stairsu
1/8/2020 19:24,0.011,-0.15290833,0.50639343,-0.9235687,AR,stairsu
1/8/2020 19:24,0.009,-0.116256714,0.47402954,-0.87654114,AR,stairsu
1/8/2020 19:24,0.01,-0.09121704,0.45263672,-0.79345703,AR,stairsu
1/8/2020 19:24,0.01,-0.08328247,0.40682983,-0.73786926,AR,stairsu
1/8/2020 19:24,0.01,-0.06434631,0.34817505,-0.6731262,AR,stairsu
1/8/2020 19:24,0.01,-0.06800842,0.34695435,-0.6560211,AR,stairsu
1/8/2020 19:24,0.01,-0.06678772,0.40927124,-0.6596832,AR,stairsu
1/8/2020 19:24,0.01,-0.05029297,0.43675232,-0.66456604,AR,stairsu
1/8/2020 19:24,0.01,-0.006912231,0.48562622,-0.6712799,AR,stairsu
1/8/2020 19:24,0.011,0.010787964,0.53266907,-0.6786194,AR,stairsu
1/8/2020 19:24,0.009,-0.01852417,0.51678467,-0.6908264,AR,stairsu
1/8/2020 19:24,0.01,-0.06556702,0.4343109,-0.6786194,AR,stairsu
1/8/2020 19:24,0.01,-0.08389282,0.31703186,-0.64501953,AR,stairsu
1/8/2020 19:24,0.011,-0.08023071,0.20584106,-0.6083679,AR,stairsu
1/8/2020 19:24,0.009,-0.072280884,0.117874146,-0.59858704,AR,stairsu
1/8/2020 19:24,0.01,-0.060058594,0.04824829,-0.5949249,AR,stairsu
1/8/2020 19:24,0.01,-0.04234314,0.02381897,-0.59065247,AR,stairsu
1/8/2020 19:24,0.01,-0.045410156,-0.03237915,-0.5790405,AR,stairsu
1/8/2020 19:24,0.011,-0.06678772,-0.10018921,-0.57232666,AR,stairsu
1/8/2020 19:24,0.009,-0.0942688,-0.18510437,-0.57354736,AR,stairsu
1/8/2020 19:24,0.012,-0.12420654,-0.31582642,-0.54422,AR,stairsu
1/8/2020 19:24,0.009,-0.13702393,-0.3445282,-0.53445435,AR,stairsu
1/8/2020 19:24,0.009,-0.16207886,-0.36102295,-0.53201294,AR,stairsu
1/8/2020 19:24,0.01,-0.17430115,-0.38912964,-0.5130768,AR,stairsu
1/8/2020 19:24,0.01,-0.16390991,-0.4056244,-0.47886658,AR,stairsu
1/8/2020 19:24,0.011,-0.15353394,-0.40257263,-0.46054077,AR,stairsu
1/8/2020 19:24,0.009,-0.16513062,-0.32254028,-0.46603394,AR,stairsu
1/8/2020 19:24,0.011,-0.15353394,-0.22541809,-0.4666443,AR,stairsu
1/8/2020 19:24,0.009,-0.15475464,-0.18937683,-0.44465637,AR,stairsu
1/8/2020 19:24,0.01,-0.17063904,-0.1270752,-0.3707428,AR,stairsu
1/8/2020 19:24,0.01,-0.15719604,-0.14355469,-0.3267517,AR,stairsu
1/8/2020 19:24,0.011,-0.13336182,-0.22480774,-0.29681396,AR,stairsu
1/8/2020 19:24,0.01,-0.1272583,-0.27244568,-0.28582764,AR,stairsu
1/8/2020 19:24,0.009,-0.11991882,-0.2718506,-0.27848816,AR,stairsu
1/8/2020 19:24,0.01,-0.08328247,-0.23519897,-0.26078796,AR,stairsu
1/8/2020 19:24,0.01,-0.08023071,-0.23335266,-0.19114685,AR,stairsu
1/8/2020 19:24,0.011,-0.11869812,-0.19975281,-0.14900208,AR,stairsu
1/8/2020 19:24,0.009,-0.13214111,-0.09408569,-0.1269989,AR,stairsu
1/8/2020 19:24,0.01,-0.06251526,-0.05558777,-0.1269989,AR,stairsu
1/8/2020 19:24,0.01,-0.015472412,-0.018951416,-0.08912659,AR,stairsu
1/8/2020 19:24,0.011,-0.015472412,0.09832764,-0.035980225,AR,stairsu
1/8/2020 19:24,0.009,-0.030136108,0.14904785,6.10E-05,AR,stairsu
1/8/2020 19:24,0.013,-0.049072266,0.046417236,-0.012161255,AR,stairsu
1/8/2020 19:24,0.008,-0.064956665,-0.014663696,-0.035980225,AR,stairsu
1/8/2020 19:24,0.009,-0.08633423,-0.04460144,-0.04208374,AR,stairsu
1/8/2020 19:24,0.01,-0.06251526,-0.029327393,-0.023147583,AR,stairsu
1/8/2020 19:24,0.011,-0.055786133,-0.0647583,-0.009109497,AR,stairsu
1/8/2020 19:24,0.009,-0.096710205,-0.0647583,-0.002990723,AR,stairsu
1/8/2020 19:24,0.011,-0.104660034,-0.020767212,-0.007263184,AR,stairsu
1/8/2020 19:24,0.01,-0.07044983,-0.041549683,-0.02192688,AR,stairsu
1/8/2020 19:24,0.009,-0.057617188,-0.07575989,-0.029876709,AR,stairsu
1/8/2020 19:24,0.01,-0.03501892,-0.06048584,-0.020706177,AR,stairsu
1/8/2020 19:24,0.011,0.012008667,0.025039673,-0.020706177,AR,stairsu
1/8/2020 19:24,0.009,0.06271362,0.11361694,-0.045150757,AR,stairsu
1/8/2020 19:24,0.01,0.07798767,0.1832428,-0.064086914,AR,stairsu
1/8/2020 19:24,0.011,0.047439575,0.22111511,-0.075683594,AR,stairsu
1/8/2020 19:24,0.009,0.04499817,0.16369629,-0.06285095,AR,stairsu
1/8/2020 19:24,0.01,0.058441162,0.060455322,-0.04637146,AR,stairsu
1/8/2020 19:24,0.011,0.04927063,0.037246704,-0.04147339,AR,stairsu
1/8/2020 19:24,0.009,0.015060425,0.10810852,-0.07141113,AR,stairsu
1/8/2020 19:24,0.01,-0.003875732,0.12582397,-0.09461975,AR,stairsu
1/8/2020 19:24,0.011,-0.011199951,0.11361694,-0.09890747,AR,stairsu
1/8/2020 19:24,0.009,0.002838135,0.10505676,-0.088516235,AR,stairsu
1/8/2020 19:24,0.01,0.051712036,0.08428955,-0.04147339,AR,stairsu
1/8/2020 19:24,0.01,0.043777466,0.045181274,-0.009109497,AR,stairsu
1/8/2020 19:24,0.011,0.002243042,0.024414062,-0.013381958,AR,stairsu
1/8/2020 19:24,0.01,-0.010574341,0.006713867,-0.031707764,AR,stairsu
1/8/2020 19:24,0.009,-0.003875732,-0.003067017,-0.04698181,AR,stairsu
1/8/2020 19:24,0.01,0.019943237,0.014648438,-0.039031982,AR,stairsu
1/8/2020 19:24,0.011,0.042556763,0.07206726,-0.013381958,AR,stairsu
1/8/2020 19:24,0.009,0.04988098,0.11177063,-0.020706177,AR,stairsu
1/8/2020 19:24,0.01,0.06881714,0.14537048,-0.05369568,AR,stairsu
1/8/2020 19:24,0.01,0.11462402,0.17835999,-0.068359375,AR,stairsu
1/8/2020 19:24,0.01,0.1219635,0.15148926,-0.04698181,AR,stairsu
1/8/2020 19:24,0.01,0.07737732,0.117874146,-0.019485474,AR,stairsu
1/8/2020 19:24,0.011,0.018127441,0.08795166,-0.040252686,AR,stairsu
1/8/2020 19:24,0.009,0.017501831,0.07695007,-0.09034729,AR,stairsu
1/8/2020 19:24,0.01,0.050491333,0.06352234,-0.11538696,AR,stairsu
1/8/2020 19:24,0.01,0.04866028,0.03236389,-0.10501099,AR,stairsu
1/8/2020 19:24,0.011,0.059051514,0.020141602,-0.0940094,AR,stairsu
1/8/2020 19:24,0.009,0.051101685,-0.001220703,-0.0940094,AR,stairsu
1/8/2020 19:24,0.01,0.024841309,-0.001220703,-0.09950256,AR,stairsu
1/8/2020 19:24,0.011,0.008346558,-0.006729126,-0.083618164,AR,stairsu
1/8/2020 19:24,0.009,0.005279541,-0.014053345,-0.05064392,AR,stairsu
1/8/2020 19:24,0.01,0.034606934,0.048858643,-0.0262146,AR,stairsu
1/8/2020 19:24,0.01,0.107299805,0.12765503,-0.032928467,AR,stairsu
1/8/2020 19:24,0.011,0.18855286,0.19607544,-0.06225586,AR,stairsu
1/8/2020 19:24,0.009,0.21176147,0.27731323,-0.080581665,AR,stairsu
1/8/2020 19:24,0.01,0.21115112,0.35612488,-0.08973694,AR,stairsu
1/8/2020 19:24,0.01,0.18977356,0.35490417,-0.100128174,AR,stairsu
1/8/2020 19:24,0.011,0.12806702,0.19668579,-0.08973694,AR,stairsu
1/8/2020 19:24,0.009,0.09082031,0.094055176,-0.07751465,AR,stairsu
1/8/2020 19:24,0.011,0.05293274,-0.029937744,-0.05796814,AR,stairsu
1/8/2020 19:24,0.009,0.051712036,-0.050704956,-0.06347656,AR,stairsu
1/8/2020 19:24,0.01,0.079208374,0.014038086,-0.061035156,AR,stairsu
1/8/2020 19:24,0.011,0.09385681,0.0848999,-0.023147583,AR,stairsu
1/8/2020 19:24,0.009,0.099975586,0.15330505,0.008621216,AR,stairsu
1/8/2020 19:24,0.01,0.10914612,0.21989441,0.012878418,AR,stairsu
1/8/2020 19:24,0.011,0.10852051,0.25898743,0.01777649,AR,stairsu
1/8/2020 19:24,0.009,0.107925415,0.269989,0.028152466,AR,stairsu
1/8/2020 19:24,0.01,0.12684631,0.29748535,0.05809021,AR,stairsu
1/8/2020 19:24,0.011,0.1402893,0.32069397,0.09350586,AR,stairsu
1/8/2020 19:24,0.009,0.14639282,0.3451233,0.11001587,AR,stairsu
1/8/2020 19:24,0.01,0.14883423,0.3805542,0.10084534,AR,stairsu
1/8/2020 19:24,0.011,0.16471863,0.43615723,0.07763672,AR,stairsu
1/8/2020 19:24,0.009,0.17755127,0.48257446,0.06724548,AR,stairsu
1/8/2020 19:24,0.01,0.17755127,0.5057831,0.07273865,AR,stairsu
1/8/2020 19:24,0.011,0.17022705,0.47584534,0.051361084,AR,stairsu
1/8/2020 19:24,0.009,0.14273071,0.3964386,0.007400513,AR,stairsu
1/8/2020 19:24,0.01,0.087753296,0.31214905,-0.047592163,AR,stairsu
1/8/2020 19:24,0.01,0.06149292,0.24861145,-0.08180237,AR,stairsu
1/8/2020 19:24,0.01,0.05354309,0.18263245,-0.112350464,AR,stairsu
1/8/2020 19:24,0.011,0.04988098,0.14292908,-0.13922119,AR,stairsu
1/8/2020 19:24,0.009,0.050491333,0.12826538,-0.16976929,AR,stairsu
1/8/2020 19:24,0.01,0.04194641,0.09710693,-0.21801758,AR,stairsu
1/8/2020 19:24,0.01,0.034606934,0.07940674,-0.24549866,AR,stairsu
1/8/2020 19:24,0.01,0.04988098,0.037246704,-0.23878479,AR,stairsu
1/8/2020 19:24,0.011,0.06149292,-0.030548096,-0.21191406,AR,stairsu
1/8/2020 19:24,0.009,0.059661865,-0.050704956,-0.1905365,AR,stairsu
1/8/2020 19:24,0.01,0.063934326,-0.02017212,-0.1722107,AR,stairsu
1/8/2020 19:24,0.01,0.08470154,-0.021987915,-0.1612091,AR,stairsu
1/8/2020 19:24,0.01,0.095703125,-0.057434082,-0.144104,AR,stairsu
1/8/2020 19:24,0.01,0.076156616,-0.039718628,-0.12394714,AR,stairsu
1/8/2020 19:24,0.01,0.06149292,0.028076172,-0.112350464,AR,stairsu
1/8/2020 19:24,0.011,0.079208374,0.07145691,-0.10379028,AR,stairsu
1/8/2020 19:24,0.009,0.12991333,0.073287964,-0.07936096,AR,stairsu
1/8/2020 19:24,0.01,0.17266846,0.13682556,-0.04698181,AR,stairsu
1/8/2020 19:24,0.011,0.2349701,0.15330505,-0.009109497,AR,stairsu
1/8/2020 19:24,0.009,0.27590942,0.12826538,-0.007263184,AR,stairsu
1/8/2020 19:24,0.01,0.29423523,0.15148926,-0.04208374,AR,stairsu
1/8/2020 19:24,0.011,0.31378174,0.18569946,-0.09034729,AR,stairsu
1/8/2020 19:24,0.009,0.34187317,0.20707703,-0.12516785,AR,stairsu
1/8/2020 19:24,0.01,0.37364197,0.17347717,-0.15815735,AR,stairsu
1/8/2020 19:24,0.01,0.37242126,0.10383606,-0.16609192,AR,stairsu
1/8/2020 19:24,0.01,0.34921265,0.09039307,-0.16854858,AR,stairsu
1/8/2020 19:24,0.011,0.34921265,0.17652893,-0.1282196,AR,stairsu
1/8/2020 19:24,0.009,0.39074707,0.26264954,-0.05003357,AR,stairsu
1/8/2020 19:24,0.01,0.42495728,0.36834717,0.040985107,AR,stairsu
1/8/2020 19:24,0.011,0.45550537,0.43981934,0.1222229,AR,stairsu
1/8/2020 19:24,0.01,0.4945984,0.48562622,0.17843628,AR,stairsu
1/8/2020 19:24,0.009,0.5617981,0.5424347,0.24867249,AR,stairsu
1/8/2020 19:24,0.01,0.6057739,0.5607605,0.30976868,AR,stairsu
1/8/2020 19:24,0.011,0.633255,0.54060364,0.38856506,AR,stairsu
1/8/2020 19:24,0.009,0.63998413,0.51005554,0.43133545,AR,stairsu
1/8/2020 19:24,0.011,0.64486694,0.43125916,0.46858215,AR,stairsu
1/8/2020 19:24,0.009,0.6381531,0.36956787,0.4826355,AR,stairsu
1/8/2020 19:24,0.016,0.607605,0.21318054,0.5449524,AR,stairsu
1/8/2020 19:24,0.004,0.6008911,0.17408752,0.57670593,AR,stairsu
1/8/2020 19:24,0.01,0.5947876,0.10749817,0.66589355,AR,stairsu
1/8/2020 19:24,0.011,0.594162,0.06535339,0.8192291,AR,stairsu
1/8/2020 19:24,0.009,0.5789032,0.073287964,0.9493408,AR,stairsu
1/8/2020 19:24,0.011,0.52697754,0.09832764,1.0544128,AR,stairsu
1/8/2020 19:24,0.009,0.4512329,0.10688782,1.1112213,AR,stairsu
1/8/2020 19:24,0.01,0.3644867,0.06718445,1.1313782,AR,stairsu
