time_tick,gyr_X_value,gyr_Y_value,gyr_Z_value
20.075926,-0.103130,0.136476,1.069282
20.106047,-0.264772,0.158988,1.100237
20.136168,-0.244762,0.098082,0.918294
20.166289,-0.138526,0.021955,0.789127
20.206450,-0.225654,-0.026411,0.544089
20.236571,-0.155750,-0.089066,0.406929
20.266696,-0.009600,-0.206030,0.191062
20.306857,0.083049,-0.212016,-0.037922
20.336978,0.246078,-0.409417,-0.297266
20.367099,1.175824,-0.697045,-0.914557
20.407261,0.257395,0.037916,-0.405773
20.437382,0.886214,-0.518283,-0.887528
20.467502,0.876379,-0.695414,-1.358913
20.507664,0.544872,-0.713486,-1.011569
20.537785,0.199546,-0.745191,-0.782521
20.567906,0.170688,-0.752605,-0.983739
20.608067,0.085131,-0.850950,-1.128561
20.628173,-0.016066,-0.780036,-1.069134
20.668334,0.137463,-0.760142,-0.882799
20.698455,0.388186,-0.820953,-0.855660
20.728576,0.235047,-0.852864,-0.869393
20.768737,0.254621,-0.668739,-0.843018
20.798858,0.354695,-0.568563,-0.826438
20.828979,0.415107,-0.618765,-0.919199
20.869141,0.045615,-0.884256,-1.135801
20.899262,-0.303356,-0.943552,-0.907777
20.929382,-0.196942,-0.771405,-0.494435
20.959503,-0.159911,-0.635328,-0.255016
20.999665,0.163647,-0.252001,-0.309153
21.029786,0.473535,0.105897,-0.264346
21.059907,0.106544,-0.047344,0.111607
21.100068,-0.101752,-0.172447,0.161122
21.130189,0.158690,-0.001981,0.078823
21.160310,0.432167,0.056265,-0.066190
21.200471,-0.130402,-0.078930,-0.115385
21.230592,0.001508,-0.057524,-0.085881
21.260709,0.189751,-0.007931,-0.231929
21.300870,0.107753,-0.046391,-0.292364
