time_tick,gyr_X_value,gyr_Y_value,gyr_Z_value
9.922405,-0.010299,0.002589,-0.009680
9.952524,-0.004941,-0.002426,-0.005212
9.992683,-0.006665,-0.000265,-0.005605
10.022802,-0.006340,-0.002508,-0.003383
10.052921,-0.006517,0.001386,-0.006564
10.093080,-0.001796,-0.003228,-0.004630
10.123199,-0.007024,-0.004093,-0.002749
10.153318,-0.004528,-0.001669,-0.005405
10.193477,-0.006140,-0.001603,-0.004799
10.223596,-0.003518,-0.001272,-0.002060
10.253715,-0.009293,-0.003606,-0.001385
10.283834,-0.008958,-0.001829,-0.004471
10.323993,-0.002105,-0.003214,-0.003944
10.354112,-0.005200,-0.001303,-0.003636
10.384231,-0.010014,0.000475,-0.003376
10.424390,-0.005115,0.000796,-0.005440
10.454509,-0.007884,-0.000082,-0.003498
10.484628,-0.008815,-0.000046,-0.001950
10.524787,-0.001326,-0.001375,-0.003219
10.554906,-0.000577,0.002145,-0.001872
10.585025,-0.007065,-0.002678,-0.000317
10.625184,-0.010777,-0.003301,0.000105
10.655303,0.004778,0.000893,-0.000596
10.685422,0.002710,0.003707,-0.004326
10.725581,-0.008820,-0.003617,0.001439
10.755700,-0.000587,-0.001149,-0.001705
10.785820,-0.003920,-0.002427,-0.002769
10.825978,0.000138,0.000120,0.000643
10.856097,-0.002133,-0.002740,0.006344
10.886217,0.003723,-0.003863,0.004729
10.926375,0.002384,-0.004478,-0.004681
10.956494,0.003514,-0.004199,0.001806
10.986614,0.004755,-0.003601,0.002392
11.016733,-0.000661,-0.000944,0.003990
11.056892,0.002318,-0.003088,0.003321
11.087011,-0.000872,-0.003483,0.003298
11.117130,0.003410,-0.001283,0.000011
11.157289,0.002838,-0.005524,-0.001080
11.187408,-0.003820,-0.001528,0.001231
11.217527,-0.001596,-0.001059,0.001856
11.257686,0.002737,-0.003291,0.002567
11.287805,0.008379,-0.003248,-0.001701
11.317924,-0.000748,-0.004649,0.001009
11.358083,0.000262,-0.001763,-0.000518
11.388202,-0.003816,-0.003716,0.001414
11.418321,0.007622,0.000882,0.000280
11.458480,0.004328,0.004739,-0.004200
11.488599,0.000622,-0.005886,0.003626
11.518718,0.008277,-0.001180,0.002688
11.558877,-0.001324,-0.005372,-0.000230
11.588996,-0.002242,0.001175,0.000450
11.619115,-0.002797,-0.000158,0.001717
11.659274,-0.000779,-0.006936,0.003215
11.689393,0.001289,-0.003282,-0.002756
11.719512,-0.002297,-0.003888,-0.000557
11.759671,0.004088,-0.003332,-0.001608
11.789790,-0.001142,-0.001068,-0.000600
11.819909,0.000958,-0.004125,-0.001884
11.860068,0.002133,0.000287,-0.001448
11.890187,-0.005024,-0.000063,-0.002892
11.920306,0.002646,-0.001430,-0.002178
11.950425,-0.001483,-0.004479,-0.002114
