ts,seconds,X,Y,Z,Profile,Activity
1/8/2020 17:10,34.301,-7.63E-04,0.001663208,0.005752564,AR,laying
1/8/2020 17:10,34.401,-0.012374878,0.003494263,-3.66E-04,AR,laying
1/8/2020 17:10,34.501,-0.010543823,0.001037598,2.59E-04,AR,laying
1/8/2020 17:10,34.601,-0.00932312,0.004714966,-3.66E-04,AR,laying
1/8/2020 17:10,34.702,-0.018478394,-0.003219605,-0.00402832,AR,laying
1/8/2020 17:10,34.801,0.013885498,0.007751465,2.59E-04,AR,laying
1/8/2020 17:10,34.901,0.022445679,0.007751465,0.002700806,AR,laying
1/8/2020 17:10,35.001,-0.002593994,-0.004440308,-0.002807617,AR,laying
1/8/2020 17:10,35.102,-0.002593994,-0.020950317,-0.004638672,AR,laying
1/8/2020 17:10,35.201,0.007781982,-0.011779785,8.54E-04,AR,laying
1/8/2020 17:10,35.301,0.021820068,0.012039185,-0.002197266,AR,laying
1/8/2020 17:10,35.402,0.004119873,-1.83E-04,-0.001586914,AR,laying
1/8/2020 17:10,35.501,-0.00138855,-0.005661011,-0.005249023,AR,laying
1/8/2020 17:10,35.601,0.004119873,-0.004440308,-0.00402832,AR,laying
1/8/2020 17:10,35.702,-0.008102417,-0.011169434,-0.002807617,AR,laying
1/8/2020 17:10,35.802,-0.019088745,-0.009338379,-9.77E-04,AR,laying
1/8/2020 17:10,35.901,-0.008102417,4.43E-04,-9.77E-04,AR,laying
1/8/2020 17:10,36.002,0.004119873,0.001037598,0.002700806,AR,laying
1/8/2020 17:10,36.101,-0.009918213,-0.008728027,-9.77E-04,AR,laying
1/8/2020 17:10,36.201,-0.002593994,0.015090942,-9.77E-04,AR,laying
1/8/2020 17:10,36.302,-0.018478394,0.010192871,0.004516602,AR,laying
1/8/2020 17:10,36.401,-0.00138855,-0.005065918,-0.002807617,AR,laying
1/8/2020 17:10,36.501,-0.007476807,-0.012390137,-0.003417969,AR,laying
1/8/2020 17:10,36.601,0.005340576,0.004714966,0.001480103,AR,laying
1/8/2020 17:10,36.701,0.003494263,0.004089356,0.004516602,AR,laying
1/8/2020 17:10,36.801,-1.68E-04,-0.003219605,0.002075195,AR,laying
1/8/2020 17:10,36.902,-0.006881714,-0.001403809,-0.001586914,AR,laying
1/8/2020 17:10,37.001,-0.028869629,-0.016662598,-0.002807617,AR,laying
1/8/2020 17:10,37.101,0.005935669,0.005310059,2.59E-04,AR,laying
1/8/2020 17:10,37.201,0.011444092,0.006530762,0.002075195,AR,laying
1/8/2020 17:10,37.301,0.012664795,0.013870239,8.54E-04,AR,laying
1/8/2020 17:10,37.401,-0.006256104,-0.003219605,-0.005249023,AR,laying
1/8/2020 17:10,37.501,0.001052856,0.007751465,8.54E-04,AR,laying
1/8/2020 17:10,37.601,-1.68E-04,0.007751465,0.002700806,AR,laying
1/8/2020 17:10,37.702,-0.001983643,-0.018508911,-0.002197266,AR,laying
1/8/2020 17:10,37.802,-0.00869751,-0.012390137,-0.00402832,AR,laying
1/8/2020 17:10,37.901,0.006561279,-0.006896973,0.001480103,AR,laying
1/8/2020 17:10,38.001,-0.006881714,-0.0178833,-3.66E-04,AR,laying
1/8/2020 17:10,38.105,-0.0209198,-0.009338379,-0.005859375,AR,laying
1/8/2020 17:10,38.223,-0.002593994,-0.006896973,-0.001586914,AR,laying
1/8/2020 17:10,38.34,-0.00932312,-0.013000488,2.59E-04,AR,laying
1/8/2020 17:10,38.44,-0.003814697,4.43E-04,-9.77E-04,AR,laying
1/8/2020 17:10,38.507,-0.016647339,-0.01361084,-0.002197266,AR,laying
1/8/2020 17:10,38.639,-0.014205933,-0.011779785,-0.005859375,AR,laying
1/8/2020 17:10,38.741,-0.003219605,-1.83E-04,-3.66E-04,AR,laying
1/8/2020 17:10,38.842,0.006561279,4.43E-04,0.004516602,AR,laying
1/8/2020 17:10,38.942,4.58E-04,-0.011169434,2.59E-04,AR,laying
1/8/2020 17:10,39.008,0.015106201,0.012039185,-0.001586914,AR,laying
1/8/2020 17:10,39.111,0.011444092,4.43E-04,-0.001586914,AR,laying
1/8/2020 17:10,39.241,0.015716553,-0.001403809,-0.002807617,AR,laying
1/8/2020 17:10,39.34,0.007781982,0.010818481,-9.77E-04,AR,laying
1/8/2020 17:10,39.439,0.01878357,-0.001998901,-0.001586914,AR,laying
1/8/2020 17:10,39.534,0.013885498,0.005935669,-3.66E-04,AR,laying
1/8/2020 17:10,39.617,-0.00932312,0.007751465,-0.005249023,AR,laying
1/8/2020 17:10,39.703,-0.011764526,-0.003219605,-0.002197266,AR,laying
1/8/2020 17:10,39.839,0.001052856,-0.005065918,-9.77E-04,AR,laying
1/8/2020 17:10,39.921,0.019378662,0.015090942,-0.00402832,AR,laying
1/8/2020 17:10,40.004,-0.018478394,4.43E-04,-9.77E-04,AR,laying
1/8/2020 17:10,40.131,0.004119873,0.008377075,0.003295898,AR,laying
1/8/2020 17:10,40.21,-0.003814697,0.001663208,2.59E-04,AR,laying
1/8/2020 17:10,40.31,-0.008102417,0.003494263,-0.001586914,AR,laying
1/8/2020 17:10,40.412,0.001052856,0.002868652,-3.66E-04,AR,laying
1/8/2020 17:10,40.509,-0.00932312,-0.008728027,-9.77E-04,AR,laying
1/8/2020 17:10,40.641,-0.019699097,-0.024612427,-0.004638672,AR,laying
1/8/2020 17:10,40.702,-0.002593994,-0.006896973,8.54E-04,AR,laying
1/8/2020 17:10,40.812,-0.003814697,-0.02217102,-0.001586914,AR,laying
1/8/2020 17:10,40.932,0.003494263,0.001663208,-0.004638672,AR,laying
1/8/2020 17:10,41.034,0.00227356,-0.010559082,-0.002197266,AR,laying
1/8/2020 17:10,41.135,-0.00138855,-1.83E-04,-9.77E-04,AR,laying
1/8/2020 17:10,41.241,0.001052856,0.001037598,2.59E-04,AR,laying
1/8/2020 17:10,41.342,-0.019088745,-0.009948731,-0.005859375,AR,laying
1/8/2020 17:10,41.432,-0.01298523,-7.78E-04,-0.001586914,AR,laying
1/8/2020 17:10,41.532,0.008392334,0.002868652,0.002075195,AR,laying
1/8/2020 17:10,41.64,0.009613037,-0.007507324,-0.001586914,AR,laying
1/8/2020 17:10,41.737,0.007781982,-0.009338379,-9.77E-04,AR,laying
1/8/2020 17:10,41.834,0.001678467,-0.003219605,-0.002807617,AR,laying
1/8/2020 17:10,41.932,0.003494263,0.008972168,-0.003417969,AR,laying
1/8/2020 17:10,42.033,0.013275147,0.005310059,0.002075195,AR,laying
1/8/2020 17:10,42.115,0.007171631,-0.001403809,0.002075195,AR,laying
1/8/2020 17:10,42.226,-0.013595581,0.00227356,-3.66E-04,AR,laying
1/8/2020 17:10,42.303,-0.005661011,-0.006286621,-0.012573242,AR,laying
1/8/2020 17:10,42.401,-0.039245605,0.008377075,-0.005249023,AR,laying
1/8/2020 17:10,42.518,-0.026428223,-0.018508911,-0.00769043,AR,laying
1/8/2020 17:10,42.601,0.013275147,-0.047210693,8.54E-04,AR,laying
1/8/2020 17:10,42.717,-0.013595581,-0.011779785,-0.003417969,AR,laying
1/8/2020 17:10,42.817,-0.005661011,-0.019729614,2.59E-04,AR,laying
1/8/2020 17:10,42.932,-0.01725769,0.001663208,-9.77E-04,AR,laying
1/8/2020 17:10,43.001,0.021224976,0.001663208,0.002700806,AR,laying
1/8/2020 17:10,43.104,4.58E-04,-0.005065918,2.59E-04,AR,laying
1/8/2020 17:10,43.206,-0.006256104,-0.003219605,-0.001586914,AR,laying
1/8/2020 17:10,43.315,-0.009918213,0.001037598,-0.001586914,AR,laying
1/8/2020 17:10,43.409,-0.005661011,-7.78E-04,-3.66E-04,AR,laying
1/8/2020 17:10,43.516,-0.0050354,-0.007507324,8.54E-04,AR,laying
1/8/2020 17:10,43.634,-0.007476807,-0.011169434,-9.77E-04,AR,laying
1/8/2020 17:10,43.702,-0.016647339,-0.005661011,-0.002197266,AR,laying
1/8/2020 17:10,43.838,-0.038635254,-0.038650513,-0.00769043,AR,laying
1/8/2020 17:10,43.903,-0.01298523,0.012039185,-0.008911133,AR,laying
1/8/2020 17:10,44.002,0.021820068,-1.83E-04,8.54E-04,AR,laying
1/8/2020 17:10,44.101,0.0309906,0.014480591,0.003921509,AR,laying
1/8/2020 17:10,44.202,0.004714966,-0.001998901,-3.66E-04,AR,laying
1/8/2020 17:10,44.312,-0.0050354,-7.78E-04,-0.001586914,AR,laying
1/8/2020 17:10,44.406,-0.01298523,-0.005065918,-3.66E-04,AR,laying
1/8/2020 17:10,44.516,-0.004440308,-0.003219605,2.59E-04,AR,laying
1/8/2020 17:10,44.602,0.023666382,0.008377075,0.002075195,AR,laying
1/8/2020 17:10,44.712,0.004714966,0.001037598,-3.66E-04,AR,laying
1/8/2020 17:10,44.828,0.01083374,0.012649536,8.54E-04,AR,laying
1/8/2020 17:10,44.902,-0.019088745,-0.006896973,2.59E-04,AR,laying
1/8/2020 17:10,45.014,0.004714966,0.004714966,-9.77E-04,AR,laying
1/8/2020 17:10,45.102,0.016937256,0.013259888,0.003295898,AR,laying
1/8/2020 17:10,45.203,0.001052856,-0.003845215,-9.77E-04,AR,laying
1/8/2020 17:10,45.308,0.005340576,0.001663208,2.59E-04,AR,laying
1/8/2020 17:10,45.434,0.004714966,-0.005065918,0.003295898,AR,laying
1/8/2020 17:10,45.526,4.58E-04,0.010818481,-3.66E-04,AR,laying
1/8/2020 17:10,45.602,-0.003814697,-0.006286621,2.59E-04,AR,laying
1/8/2020 17:10,45.732,-0.004440308,-0.020324707,-3.66E-04,AR,laying
1/8/2020 17:10,45.832,0.001052856,0.00227356,-0.001586914,AR,laying
1/8/2020 17:10,45.932,0.003494263,0.002868652,2.59E-04,AR,laying
1/8/2020 17:10,46.041,-0.004440308,0.005310059,-0.00402832,AR,laying
1/8/2020 17:10,46.127,-1.68E-04,0.003494263,-3.66E-04,AR,laying
1/8/2020 17:10,46.208,-0.003219605,0.004089356,-9.77E-04,AR,laying
1/8/2020 17:10,46.307,-0.006881714,-0.013000488,-0.005249023,AR,laying
1/8/2020 17:10,46.401,-1.68E-04,0.00227356,-9.77E-04,AR,laying
1/8/2020 17:10,46.542,-0.008102417,-0.008728027,-0.002807617,AR,laying
1/8/2020 17:10,46.632,-1.68E-04,-0.010559082,0.001480103,AR,laying
1/8/2020 17:10,46.727,-0.003814697,-0.018508911,0.002700806,AR,laying
1/8/2020 17:10,46.802,-0.003219605,0.00227356,-0.002807617,AR,laying
1/8/2020 17:10,46.932,0.012664795,0.001663208,-3.66E-04,AR,laying
1/8/2020 17:10,47.005,-1.68E-04,0.001663208,8.54E-04,AR,laying
1/8/2020 17:10,47.132,0.001541138,-0.008285522,0.001571655,AR,laying
1/8/2020 17:10,47.233,0.005203247,0.004547119,-2.59E-04,AR,laying
1/8/2020 17:10,47.341,-0.002105713,-0.001571655,-0.002090454,AR,laying
1/8/2020 17:10,47.439,0.002166748,0.006988525,-2.59E-04,AR,laying
1/8/2020 17:10,47.526,-0.0131073,0.006362915,-8.70E-04,AR,laying
1/8/2020 17:10,47.635,-0.00517273,0.002090454,9.77E-04,AR,laying
1/8/2020 17:10,47.707,-0.002105713,-0.002792358,0.002197266,AR,laying
1/8/2020 17:10,47.832,-0.011276245,-0.002166748,-0.001480103,AR,laying
1/8/2020 17:10,47.904,0.003387451,0.006362915,0.004013062,AR,laying
1/8/2020 17:10,48.013,-0.007614136,0.008209229,9.77E-04,AR,laying
1/8/2020 17:10,48.136,-0.010055542,0.008209229,-0.002090454,AR,laying
1/8/2020 17:10,48.209,0.002761841,0.003326416,-8.70E-04,AR,laying
1/8/2020 17:10,48.309,0.003387451,0.010650635,0.001571655,AR,laying
1/8/2020 17:10,48.432,-0.006988525,0.007583618,-0.003921509,AR,laying
1/8/2020 17:10,48.532,-0.005767822,0.003326416,-0.002700806,AR,laying
1/8/2020 17:10,48.637,3.20E-04,0.002716065,-0.003311157,AR,laying
1/8/2020 17:10,48.741,-0.02104187,-0.002792358,-0.006973267,AR,laying
1/8/2020 17:10,48.832,-0.002731323,8.70E-04,-0.003921509,AR,laying
1/8/2020 17:10,48.927,0.007659912,0.014312744,0.002197266,AR,laying
1/8/2020 17:10,49.032,-0.008834839,-0.008895874,-0.002700806,AR,laying
1/8/2020 17:10,49.132,-0.004547119,-0.006454468,-0.001480103,AR,laying
1/8/2020 17:10,49.238,-0.006988525,-0.005844116,-2.59E-04,AR,laying
1/8/2020 17:10,49.34,0.005828857,0.006988525,0.001571655,AR,laying
1/8/2020 17:10,49.429,0.004608154,0.003921509,3.51E-04,AR,laying
1/8/2020 17:10,49.532,-0.019821167,-0.009506226,-0.002700806,AR,laying
1/8/2020 17:10,49.64,-0.003952026,0.001495361,-0.003921509,AR,laying
1/8/2020 17:10,49.732,0.00642395,0.007583618,-8.70E-04,AR,laying
1/8/2020 17:10,49.836,0.01864624,2.75E-04,0.005233765,AR,laying
1/8/2020 17:10,49.935,0.008880615,-3.51E-04,0.002197266,AR,laying
1/8/2020 17:10,50.035,-0.009429932,-0.007675171,-2.59E-04,AR,laying
1/8/2020 17:10,50.135,-0.00517273,-0.010116577,9.77E-04,AR,laying
1/8/2020 17:10,50.233,0.007659912,0.005767822,0.004013062,AR,laying
1/8/2020 17:10,50.34,-0.009429932,-0.007064819,-8.70E-04,AR,laying
1/8/2020 17:10,50.436,-0.005767822,-0.005233765,3.51E-04,AR,laying
1/8/2020 17:10,50.536,0.003387451,0.002090454,3.51E-04,AR,laying
1/8/2020 17:10,50.638,-0.003326416,-0.008285522,0.002197266,AR,laying
1/8/2020 17:10,50.732,-0.009429932,-3.51E-04,-0.001480103,AR,laying
1/8/2020 17:10,50.832,0.008270264,0.003921509,9.77E-04,AR,laying
1/8/2020 17:10,50.932,0.004608154,0.013702393,-2.59E-04,AR,laying
1/8/2020 17:10,51.034,-2.75E-04,0.006362915,-8.70E-04,AR,laying
1/8/2020 17:10,51.132,-0.001495361,-0.005233765,-0.003921509,AR,laying
1/8/2020 17:10,51.232,0.01071167,0.003326416,0.002792358,AR,laying
1/8/2020 17:10,51.34,-0.004547119,0.002716065,-8.70E-04,AR,laying
1/8/2020 17:10,51.44,-0.001495361,-0.004013062,-8.70E-04,AR,laying
1/8/2020 17:10,51.539,-0.005767822,0.003921509,-0.002090454,AR,laying
1/8/2020 17:10,51.64,-0.010665894,-0.001571655,-0.006973267,AR,laying
1/8/2020 17:10,51.733,-0.007614136,-0.008285522,-0.003311157,AR,laying
1/8/2020 17:10,51.841,-0.004547119,0.004547119,-2.59E-04,AR,laying
1/8/2020 17:10,51.932,-2.75E-04,-0.002166748,-2.59E-04,AR,laying
1/8/2020 17:10,52.041,0.002166748,0.001495361,9.77E-04,AR,laying
1/8/2020 17:10,52.14,-0.007614136,-0.002166748,0.002792358,AR,laying
1/8/2020 17:10,52.232,-0.011276245,2.75E-04,3.51E-04,AR,laying
1/8/2020 17:10,52.331,-0.001495361,-0.005233765,0.001571655,AR,laying
1/8/2020 17:10,52.441,0.008880615,0.005142212,0.004013062,AR,laying
1/8/2020 17:10,52.541,0.008880615,0.002090454,-8.70E-04,AR,laying
1/8/2020 17:10,52.641,-0.006393433,-0.002792358,-0.002090454,AR,laying
1/8/2020 17:10,52.742,-0.003326416,-0.002792358,0.005233765,AR,laying
1/8/2020 17:10,52.832,0.00642395,0.002716065,0.001571655,AR,laying
1/8/2020 17:10,52.935,-0.017990112,-0.002792358,-0.00453186,AR,laying
1/8/2020 17:10,53.032,-0.011886597,-0.001571655,-0.006362915,AR,laying
1/8/2020 17:10,53.139,-0.003326416,0.003921509,-0.001480103,AR,laying
1/8/2020 17:10,53.208,0.005203247,-3.51E-04,-2.59E-04,AR,laying
1/8/2020 17:10,53.308,-0.012496948,-0.020492554,0.003417969,AR,laying
1/8/2020 17:10,53.442,-0.002731323,-0.002166748,-0.003921509,AR,laying
1/8/2020 17:10,53.536,-0.006988525,-0.020492554,0.002792358,AR,laying
1/8/2020 17:10,53.638,0.004608154,0.01675415,0.003417969,AR,laying
1/8/2020 17:10,53.732,0.014984131,0.023468018,-0.002090454,AR,laying
1/8/2020 17:10,53.831,0.003982544,-0.022338867,0.005233765,AR,laying
1/8/2020 17:10,53.903,-0.02104187,-0.005844116,-0.001480103,AR,laying
1/8/2020 17:10,54.018,0.027816772,0.016143799,0.005859375,AR,laying
1/8/2020 17:10,54.142,0.018035889,0.017974854,-0.002700806,AR,laying
1/8/2020 17:10,54.202,9.46E-04,-0.002166748,3.51E-04,AR,laying
1/8/2020 17:10,54.34,-0.011276245,-0.005233765,-0.002700806,AR,laying
1/8/2020 17:10,54.405,0.00642395,0.005142212,0.002197266,AR,laying
1/8/2020 17:10,54.533,-0.003326416,0.015533447,0.002197266,AR,laying
1/8/2020 17:10,54.631,0.008270264,0.006988525,0.004013062,AR,laying
1/8/2020 17:10,54.739,-0.006393433,-0.010116577,0.005233765,AR,laying
1/8/2020 17:10,54.836,0.01071167,0.006988525,0.001571655,AR,laying
1/8/2020 17:10,54.914,0.002166748,0.006362915,-8.70E-04,AR,laying
1/8/2020 17:10,55.014,-0.008834839,-0.005844116,-0.002090454,AR,laying
1/8/2020 17:10,55.114,-0.00517273,-0.001571655,9.77E-04,AR,laying
1/8/2020 17:10,55.215,0.007049561,0.003326416,-2.59E-04,AR,laying
1/8/2020 17:10,55.34,0.005828857,-0.005844116,3.51E-04,AR,laying
1/8/2020 17:10,55.438,-0.008209229,-0.013778687,-0.002090454,AR,laying
1/8/2020 17:10,55.534,-0.012496948,-0.001571655,-0.001480103,AR,laying
1/8/2020 17:10,55.633,3.20E-04,-0.007675171,3.51E-04,AR,laying
1/8/2020 17:10,55.724,-0.021652222,0.054016113,-0.001480103,AR,laying
1/8/2020 17:10,55.834,0.02720642,-0.017456055,0.001571655,AR,laying
1/8/2020 17:10,55.931,0.014984131,0.008209229,0.001571655,AR,laying
1/8/2020 17:10,56.004,9.46E-04,0.007583618,-0.003311157,AR,laying
1/8/2020 17:10,56.105,-0.019821167,0.014923096,-0.005142212,AR,laying
1/8/2020 17:10,56.234,-0.008834839,0.003326416,-0.002700806,AR,laying
1/8/2020 17:10,56.333,0.001541138,-0.018676758,-0.002700806,AR,laying
1/8/2020 17:10,56.441,-0.002731323,0.01675415,9.77E-04,AR,laying
1/8/2020 17:10,56.539,0.003982544,0.001495361,-0.002090454,AR,laying
1/8/2020 17:10,56.635,0.040039062,0.025314331,-0.003311157,AR,laying
1/8/2020 17:10,56.722,0.052246094,0.023468018,-0.039352417,AR,laying
1/8/2020 17:10,56.835,0.02293396,-0.002792358,-0.013687134,AR,laying
1/8/2020 17:10,56.933,0.047973633,0.004547119,0.00769043,AR,laying
1/8/2020 17:10,57.023,-0.009429932,0.008209229,-0.006362915,AR,laying
1/8/2020 17:10,57.133,-0.004547119,0.005142212,-0.002090454,AR,laying
1/8/2020 17:10,57.227,9.46E-04,2.75E-04,-0.002090454,AR,laying
1/8/2020 17:10,57.327,0.049804688,0.058898926,-0.002700806,AR,laying
1/8/2020 17:10,57.425,0.043701172,0.12121582,-0.019195557,AR,laying
1/8/2020 17:10,57.533,0.003982544,-0.02722168,-0.017974854,AR,laying
1/8/2020 17:10,57.611,0.013153076,-0.01133728,0.002792358,AR,laying
1/8/2020 17:10,57.738,-0.004547119,-0.041275024,0.008911133,AR,laying
1/8/2020 17:10,57.825,-0.07723999,-0.14022827,0.03149414,AR,laying
1/8/2020 17:10,57.935,-0.09373474,-0.089523315,0.04800415,AR,laying
1/8/2020 17:10,58.02,-0.03753662,-0.0357666,0.022338867,AR,laying
1/8/2020 17:10,58.135,-0.05769348,-0.097473145,-0.012466431,AR,laying
1/8/2020 17:10,58.232,0.008880615,-0.007675171,-0.005752564,AR,laying
1/8/2020 17:10,58.34,0.033309937,-0.033935547,-0.009414673,AR,laying
1/8/2020 17:10,58.433,0.005203247,0.022857666,-0.006973267,AR,laying
1/8/2020 17:10,58.54,-0.051589966,0.013092041,-0.013076782,AR,laying
1/8/2020 17:10,58.641,-0.012496948,8.70E-04,-0.008804321,AR,laying
1/8/2020 17:10,58.741,0.008880615,-3.51E-04,-0.001480103,AR,laying
1/8/2020 17:10,58.841,0.011322022,-0.005844116,-2.59E-04,AR,laying
1/8/2020 17:10,58.941,0.010101318,0.007583618,-8.70E-04,AR,laying
1/8/2020 17:10,59.032,0.011322022,0.011871338,-0.002700806,AR,laying
1/8/2020 17:10,59.135,-0.00517273,0.002090454,-0.001480103,AR,laying
1/8/2020 17:10,59.229,0.015594482,0.01675415,-0.001480103,AR,laying
1/8/2020 17:10,59.332,0.016204834,0.013092041,9.77E-04,AR,laying
1/8/2020 17:10,59.431,0.020492554,0.011245728,9.77E-04,AR,laying
1/8/2020 17:10,59.508,-2.75E-04,0.011871338,-0.003921509,AR,laying
1/8/2020 17:10,59.633,-0.011276245,-0.002166748,-0.002090454,AR,laying
1/8/2020 17:10,59.74,-0.003952026,-0.002792358,-0.003311157,AR,laying
1/8/2020 17:10,59.837,0.003387451,-0.002166748,-0.001480103,AR,laying
1/8/2020 17:10,59.94,0.017425537,0.023468018,-2.59E-04,AR,laying
1/8/2020 17:10,60.041,0.001541138,0.014923096,0.001571655,AR,laying
1/8/2020 17:10,60.142,-0.006393433,-3.51E-04,-2.59E-04,AR,laying
1/8/2020 17:10,60.232,-0.008209229,-0.018676758,-2.59E-04,AR,laying
1/8/2020 17:10,60.334,3.20E-04,0.006988525,-0.001480103,AR,laying
1/8/2020 17:10,60.434,0.013153076,0.009429932,0.002792358,AR,laying
1/8/2020 17:10,60.54,-0.002731323,-0.003387451,-0.003311157,AR,laying
1/8/2020 17:10,60.631,-9.00E-04,-0.001571655,-0.002090454,AR,laying
1/8/2020 17:10,60.741,0.005828857,0.009429932,0.002792358,AR,laying
1/8/2020 17:10,60.811,-0.0131073,-0.006454468,-0.002700806,AR,laying
1/8/2020 17:10,60.937,-0.006393433,-0.001571655,-0.001480103,AR,laying
1/8/2020 17:10,61.032,3.20E-04,-3.51E-04,-2.59E-04,AR,laying
1/8/2020 17:10,61.123,0.005828857,0.011245728,0.003417969,AR,laying
1/8/2020 17:10,61.203,0.003387451,0.003921509,-0.001480103,AR,laying
1/8/2020 17:10,61.336,-0.015548706,-0.007675171,-0.001480103,AR,laying
1/8/2020 17:10,61.44,-0.002105713,0.005767822,-8.70E-04,AR,laying
1/8/2020 17:10,61.54,-0.0131073,-3.51E-04,3.51E-04,AR,laying
1/8/2020 17:10,61.603,0.001541138,-0.003387451,-0.002700806,AR,laying
1/8/2020 17:10,61.737,0.068740845,0.3166809,-0.05340576,AR,laying
1/8/2020 17:10,61.842,0.5837097,0.9831543,0.15856934,AR,laying
1/8/2020 17:10,61.913,-0.2904358,-0.19459534,-0.059509277,AR,laying
1/8/2020 17:10,62.032,0.01864624,-0.002792358,0.012573242,AR,laying
1/8/2020 17:10,62.139,-0.009429932,-0.008895874,-0.011856079,AR,laying
1/8/2020 17:10,62.232,-0.11451721,-0.15367126,-0.02468872,AR,laying
1/8/2020 17:10,62.34,-0.11755371,-0.18360901,-0.013687134,AR,laying
1/8/2020 17:10,62.432,-0.067474365,-0.11701965,-0.00453186,AR,laying
1/8/2020 17:10,62.532,-0.06686401,-0.098083496,-0.00453186,AR,laying
1/8/2020 17:10,62.632,-0.025314331,-0.030273438,3.51E-04,AR,laying
1/8/2020 17:10,62.731,-0.02960205,-0.04310608,-0.005142212,AR,laying
1/8/2020 17:10,62.842,-0.03387451,-0.065704346,-0.002090454,AR,laying
1/8/2020 17:10,62.907,-0.030212402,-0.06997681,-0.008804321,AR,laying
1/8/2020 17:10,63.001,-0.09741211,-0.16101074,-0.014907837,AR,laying
1/8/2020 17:10,63.102,-0.16215515,-0.18115234,0.010742188,AR,laying
1/8/2020 17:10,63.222,0.021087646,0.06990051,0.034561157,AR,laying
1/8/2020 17:10,63.335,-0.027160645,-0.002792358,-0.015533447,AR,laying
1/8/2020 17:10,63.435,-0.0448761,-0.006454468,-0.017974854,AR,laying
1/8/2020 17:10,63.535,-0.003326416,0.006362915,-0.003921509,AR,laying
1/8/2020 17:10,63.608,0.018035889,0.03630066,-0.002090454,AR,laying
1/8/2020 17:10,63.741,0.003982544,0.011245728,-0.006973267,AR,laying
1/8/2020 17:10,63.841,0.01071167,-0.001571655,-0.003311157,AR,laying
1/8/2020 17:10,63.93,-0.016159058,-0.010116577,-0.003921509,AR,laying
1/8/2020 17:10,64.03,-0.003326416,8.70E-04,3.51E-04,AR,laying
1/8/2020 17:10,64.102,0.032699585,0.015533447,0.002792358,AR,laying
1/8/2020 17:10,64.242,-0.015548706,0.039352417,-0.00819397,AR,laying
1/8/2020 17:10,64.339,0.043701172,-0.018051147,0.008300781,AR,laying
1/8/2020 17:10,64.44,0.03086853,-0.02722168,-0.001480103,AR,laying
1/8/2020 17:10,64.505,-0.013717651,-0.024169922,-0.002700806,AR,laying
1/8/2020 17:10,64.632,-0.005767822,0.002090454,0.002197266,AR,laying
1/8/2020 17:10,64.732,0.010101318,-0.002792358,9.77E-04,AR,laying
1/8/2020 17:10,64.835,0.003387451,-0.009506226,0.010742188,AR,laying
1/8/2020 17:10,64.936,-0.00517273,-0.024780273,0.003417969,AR,laying
1/8/2020 17:10,65.033,0.036361694,-0.017456055,-8.70E-04,AR,laying
1/8/2020 17:10,65.111,0.03086853,0.014923096,0.013183594,AR,laying
1/8/2020 17:10,65.207,-0.016159058,0.035079956,-0.017364502,AR,laying
1/8/2020 17:10,65.332,0.023529053,-0.018676758,0.011962891,AR,laying
1/8/2020 17:10,65.425,-0.04058838,-0.005844116,-0.010635376,AR,laying
1/8/2020 17:10,65.535,0.014373779,0.003326416,-8.70E-04,AR,laying
1/8/2020 17:10,65.635,-0.020431519,0.012481689,-0.002090454,AR,laying
1/8/2020 17:10,65.731,0.00642395,0.003921509,0.001571655,AR,laying
1/8/2020 17:10,65.841,-0.008834839,-0.01133728,-0.003311157,AR,laying
1/8/2020 17:10,65.942,0.060195923,-0.004608154,-2.59E-04,AR,laying
1/8/2020 17:10,66.032,0.002761841,0.014312744,-8.70E-04,AR,laying
1/8/2020 17:10,66.122,-0.01737976,-9.46E-04,-0.00453186,AR,laying
1/8/2020 17:10,66.231,-0.003952026,-0.01927185,-8.70E-04,AR,laying
1/8/2020 17:10,66.326,-0.002105713,-0.006454468,9.77E-04,AR,laying
1/8/2020 17:10,66.442,0.00642395,8.70E-04,0.005233765,AR,laying
1/8/2020 17:10,66.532,-0.006393433,-0.003387451,3.51E-04,AR,laying
1/8/2020 17:10,66.64,-0.0131073,-0.020492554,0.002197266,AR,laying
1/8/2020 17:10,66.741,0.003387451,-0.004608154,-8.70E-04,AR,laying
1/8/2020 17:10,66.841,0.015594482,-0.004608154,9.77E-04,AR,laying
1/8/2020 17:10,66.941,0.02659607,0.03691101,0.005233765,AR,laying
1/8/2020 17:10,67.041,0.001541138,0.004547119,-0.002700806,AR,laying
1/8/2020 17:10,67.104,0.010101318,0.008804321,0.001571655,AR,laying
1/8/2020 17:10,67.232,-0.002105713,-3.51E-04,9.77E-04,AR,laying
1/8/2020 17:10,67.332,0.003982544,-3.51E-04,9.77E-04,AR,laying
1/8/2020 17:10,67.428,0.002166748,0.009429932,-8.70E-04,AR,laying
1/8/2020 17:10,67.54,0.003982544,0.002716065,3.51E-04,AR,laying
1/8/2020 17:10,67.632,9.46E-04,0.005767822,-2.59E-04,AR,laying
1/8/2020 17:10,67.713,-0.020431519,-0.010726929,-0.00453186,AR,laying
1/8/2020 17:10,67.832,-0.003952026,-0.002792358,-0.002090454,AR,laying
1/8/2020 17:10,67.925,-0.002731323,-0.004013062,-0.001480103,AR,laying
1/8/2020 17:10,68.041,-0.002731323,-0.004013062,-0.001480103,AR,laying
1/8/2020 17:10,68.138,-0.002731323,-0.004013062,-0.001480103,AR,laying
