Date_time,,X,Y,Z,Profile,Activity
1/8/2020 19:26,0.009,-8.449051,-8.496918,-1.0791626,AR,stairsu
1/8/2020 19:26,0.01,-7.1617126,-8.025528,-1.8448639,AR,stairsu
1/8/2020 19:26,0.011,-6.1997986,-7.9130707,-1.8520508,AR,stairsu
1/8/2020 19:26,0.009,-5.5872345,-8.157135,-1.277771,AR,stairsu
1/8/2020 19:26,0.01,-5.1541443,-8.463409,-1.7036896,AR,stairsu
1/8/2020 19:26,0.013,-5.001007,-8.386841,-2.0721893,AR,stairsu
1/8/2020 19:26,0.007,-5.194824,-8.267197,-2.148758,AR,stairsu
1/8/2020 19:26,0.011,-5.79303,-8.250458,-1.689331,AR,stairsu
1/8/2020 19:26,0.009,-6.439087,-8.295914,-1.799408,AR,stairsu
1/8/2020 19:26,0.01,-6.489334,-8.401199,-1.6678009,AR,stairsu
1/8/2020 19:26,0.011,-6.0873413,-8.298309,-1.7611237,AR,stairsu
1/8/2020 19:26,0.009,-5.493927,-7.9872437,-1.8017883,AR,stairsu
1/8/2020 19:26,0.011,-4.6707916,-7.613968,-2.0171509,AR,stairsu
1/8/2020 19:26,0.01,-4.043869,-7.3579254,-2.1942139,AR,stairsu
1/8/2020 19:26,0.009,-3.8045807,-7.290924,-2.2875366,AR,stairsu
1/8/2020 19:26,0.01,-3.9505463,-7.6857452,-2.1032867,AR,stairsu
1/8/2020 19:26,0.01,-4.3453674,-8.271988,-1.9046936,AR,stairsu
1/8/2020 19:26,0.011,-4.852646,-8.73381,-1.6486511,AR,stairsu
1/8/2020 19:26,0.009,-5.070389,-8.918045,-1.3830566,AR,stairsu
1/8/2020 19:26,0.01,-4.7976074,-8.542374,-1.4069824,AR,stairsu
1/8/2020 19:26,0.011,-4.4530487,-8.288742,-1.1844482,AR,stairsu
1/8/2020 19:26,0.009,-3.8907318,-8.011169,-1.071991,AR,stairsu
1/8/2020 19:26,0.011,-3.797409,-8.087738,-1.4045868,AR,stairsu
1/8/2020 19:26,0.009,-4.0582275,-8.346161,-1.1150513,AR,stairsu
1/8/2020 19:26,0.01,-4.4267273,-8.903687,-0.94277954,AR,stairsu
1/8/2020 19:26,0.011,-4.4578247,-9.231506,-0.7417755,AR,stairsu
1/8/2020 19:26,0.009,-4.1898346,-9.475586,-0.90448,AR,stairsu
1/8/2020 19:26,0.011,-4.043869,-9.241089,-1.421341,AR,stairsu
1/8/2020 19:26,0.01,-4.0247345,-8.872589,-1.5720825,AR,stairsu
1/8/2020 19:26,0.009,-3.9385834,-8.396408,-1.5074768,AR,stairsu
1/8/2020 19:26,0.01,-3.9146576,-7.956131,-1.7276154,AR,stairsu
1/8/2020 19:26,0.011,-3.9314117,-7.8556366,-2.0075836,AR,stairsu
1/8/2020 19:26,0.009,-4.0917206,-7.8436737,-2.6201477,AR,stairsu
1/8/2020 19:26,0.011,-4.2065887,-7.7024994,-2.7852478,AR,stairsu
1/8/2020 19:26,0.009,-4.0821533,-7.5517426,-2.9407806,AR,stairsu
1/8/2020 19:26,0.011,-3.9266205,-7.1928253,-3.357132,AR,stairsu
1/8/2020 19:26,0.009,-3.9720917,-7.113861,-3.0843506,AR,stairsu
1/8/2020 19:26,0.011,-4.194626,-7.135391,-2.9814606,AR,stairsu
1/8/2020 19:26,0.009,-4.47937,-7.1976166,-2.7804565,AR,stairsu
1/8/2020 19:26,0.011,-4.749756,-7.298111,-2.5124664,AR,stairsu
1/8/2020 19:26,0.009,-4.862213,-7.5421753,-2.222931,AR,stairsu
1/8/2020 19:26,0.011,-4.5966187,-7.932205,-1.9453583,AR,stairsu
1/8/2020 19:26,0.009,-3.9768677,-7.9824524,-1.9046936,AR,stairsu
1/8/2020 19:26,0.011,-3.1824493,-7.9369965,-1.7371826,AR,stairsu
1/8/2020 19:26,0.009,-2.8498535,-8.027924,-1.8065796,AR,stairsu
1/8/2020 19:26,0.011,-2.876175,-8.322235,-1.8735809,AR,stairsu
1/8/2020 19:26,0.009,-3.2566376,-8.779266,-1.6725769,AR,stairsu
1/8/2020 19:26,0.011,-3.500702,-8.958725,-1.7922211,AR,stairsu
1/8/2020 19:26,0.009,-3.2973022,-8.831909,-2.0171509,AR,stairsu
1/8/2020 19:26,0.011,-2.8043823,-8.425125,-2.1032867,AR,stairsu
1/8/2020 19:26,0.01,-2.5172424,-8.315063,-1.8089752,AR,stairsu
1/8/2020 19:26,0.009,-2.3641052,-8.432312,-1.7682953,AR,stairsu
1/8/2020 19:26,0.011,-2.5459595,-8.865402,-2.1990051,AR,stairsu
1/8/2020 19:26,0.009,-2.876175,-9.056839,-2.399994,AR,stairsu
1/8/2020 19:26,0.01,-3.505478,-9.030518,-2.794815,AR,stairsu
1/8/2020 19:26,0.011,-3.9170532,-8.886948,-2.6440735,AR,stairsu
1/8/2020 19:26,0.009,-4.0247345,-8.831909,-2.3401794,AR,stairsu
1/8/2020 19:26,0.011,-3.9864502,-8.8367,-2.3090668,AR,stairsu
1/8/2020 19:26,0.009,-3.7208405,-8.731415,-2.1870422,AR,stairsu
1/8/2020 19:26,0.01,-3.5820618,-8.736191,-2.1152496,AR,stairsu
1/8/2020 19:26,0.011,-3.4552307,-8.858231,-2.0530396,AR,stairsu
1/8/2020 19:26,0.009,-2.9910278,-9.207581,-2.2277222,AR,stairsu
1/8/2020 19:26,0.01,-2.6249237,-9.399002,-2.3784637,AR,stairsu
1/8/2020 19:26,0.01,-2.2348938,-9.511475,-2.383255,AR,stairsu
1/8/2020 19:26,0.011,-1.9525452,-9.327225,-2.4215393,AR,stairsu
1/8/2020 19:26,0.01,-1.7515411,-9.171692,-2.1894379,AR,stairsu
1/8/2020 19:26,0.009,-1.5361938,-8.951553,-2.0841522,AR,stairsu
1/8/2020 19:26,0.01,-1.6725769,-8.9730835,-2.1750793,AR,stairsu
1/8/2020 19:26,0.011,-2.1272125,-9.107086,-2.1296082,AR,stairsu
1/8/2020 19:26,0.009,-2.6440735,-9.229111,-2.074585,AR,stairsu
1/8/2020 19:26,0.011,-3.098709,-9.360718,-2.2157593,AR,stairsu
1/8/2020 19:26,0.009,-3.012558,-9.181259,-2.4837494,AR,stairsu
1/8/2020 19:26,0.01,-2.806778,-8.750549,-2.4837494,AR,stairsu
1/8/2020 19:26,0.01,-2.794815,-8.671585,-2.4741821,AR,stairsu
1/8/2020 19:26,0.011,-2.5938263,-8.508881,-2.1104736,AR,stairsu
1/8/2020 19:26,0.009,-2.6560364,-8.695511,-2.0482635,AR,stairsu
1/8/2020 19:26,0.011,-2.9359894,-9.492325,-2.3736877,AR,stairsu
1/8/2020 19:26,0.01,-2.9910278,-9.334396,-2.239685,AR,stairsu
1/8/2020 19:26,0.009,-2.6440735,-8.652451,-1.9573364,AR,stairsu
1/8/2020 19:26,0.011,-2.100891,-8.561523,-2.0697937,AR,stairsu
1/8/2020 19:26,0.009,-1.8472595,-8.8701935,-2.3856506,AR,stairsu
1/8/2020 19:26,0.01,-1.7539368,-9.142975,-2.6416779,AR,stairsu
1/8/2020 19:26,0.011,-1.9573364,-9.171692,-2.4047852,AR,stairsu
1/8/2020 19:26,0.01,-2.2612152,-9.556931,-2.3521423,AR,stairsu
1/8/2020 19:26,0.009,-2.388031,-9.769897,-2.3928223,AR,stairsu
1/8/2020 19:26,0.01,-2.567505,-9.76033,-2.1942139,AR,stairsu
1/8/2020 19:26,0.011,-2.6081696,-9.57608,-1.9118652,AR,stairsu
1/8/2020 19:26,0.009,-2.210968,-9.207581,-1.7324066,AR,stairsu
1/8/2020 19:26,0.01,-1.8831482,-9.178864,-1.8544312,AR,stairsu
1/8/2020 19:26,0.01,-1.6486511,-9.348755,-2.0243225,AR,stairsu
1/8/2020 19:26,0.011,-1.5218353,-9.456436,-2.3497467,AR,stairsu
1/8/2020 19:26,0.009,-1.4979095,-9.3703,-2.4406738,AR,stairsu
1/8/2020 19:26,0.011,-1.552948,-9.183655,-2.5842438,AR,stairsu
1/8/2020 19:26,0.01,-1.6701965,-9.12384,-2.6129608,AR,stairsu
1/8/2020 19:26,0.009,-1.7922211,-9.109482,-2.4837494,AR,stairsu
1/8/2020 19:26,0.01,-1.9262238,-9.142975,-2.3282166,AR,stairsu
1/8/2020 19:26,0.011,-1.8687897,-9.236298,-2.2468567,AR,stairsu
1/8/2020 19:26,0.01,-1.660614,-9.339188,-2.222931,AR,stairsu
1/8/2020 19:26,0.01,-1.5625153,-9.451645,-2.2133636,AR,stairsu
1/8/2020 19:26,0.01,-1.6534424,-9.932602,-2.3641052,AR,stairsu
1/8/2020 19:26,0.009,-1.8520508,-9.949356,-2.6823578,AR,stairsu
1/8/2020 19:26,0.01,-1.7754669,-9.12384,-2.3856506,AR,stairsu
1/8/2020 19:26,0.011,-1.7395782,-9.135803,-1.8448639,AR,stairsu
1/8/2020 19:26,0.009,-1.7682953,-9.57608,-1.9381866,AR,stairsu
1/8/2020 19:26,0.01,-1.5720825,-9.5282135,-1.9501495,AR,stairsu
1/8/2020 19:26,0.01,-1.5505524,-9.372681,-1.8807526,AR,stairsu
1/8/2020 19:26,0.011,-1.5768738,-9.561722,-2.5244293,AR,stairsu
1/8/2020 19:26,0.009,-1.5768738,-9.561722,-2.5244293,AR,stairsu
1/8/2020 19:26,0.01,-1.7826538,-9.260223,-2.938385,AR,stairsu
1/8/2020 19:26,0.01,-2.1511536,-8.891724,-2.897705,AR,stairsu
1/8/2020 19:26,0.01,-2.3282166,-9.054443,-2.5818634,AR,stairsu
1/8/2020 19:26,0.011,-2.342575,-9.348755,-2.2947235,AR,stairsu
1/8/2020 19:26,0.009,-2.0171509,-9.231506,-1.976471,AR,stairsu
1/8/2020 19:26,0.01,-1.696518,-9.111862,-1.8951111,AR,stairsu
1/8/2020 19:26,0.011,-1.6462555,-9.107086,-2.1750793,AR,stairsu
1/8/2020 19:26,0.009,-1.2131653,-9.434906,-2.498108,AR,stairsu
1/8/2020 19:26,0.01,-1.2394867,-9.499512,-2.5986023,AR,stairsu
1/8/2020 19:26,0.011,-1.179657,-9.382263,-2.6081696,AR,stairsu
1/8/2020 19:26,0.009,-1.1892395,-9.253052,-2.3282166,AR,stairsu
1/8/2020 19:26,0.011,-1.3088684,-9.466003,-2.0626068,AR,stairsu
1/8/2020 19:26,0.009,-1.3423767,-9.793823,-2.0219421,AR,stairsu
1/8/2020 19:26,0.01,-1.3567352,-10.372879,-1.9788666,AR,stairsu
1/8/2020 19:26,0.01,-1.5098724,-10.939987,-2.1870422,AR,stairsu
1/8/2020 19:26,0.011,-1.6749725,-11.009384,-2.6153564,AR,stairsu
1/8/2020 19:26,0.009,-1.8544312,-10.9088745,-2.651245,AR,stairsu
1/8/2020 19:26,0.01,-1.907074,-10.959122,-2.6656036,AR,stairsu
1/8/2020 19:26,0.011,-1.9405823,-11.231903,-2.6608124,AR,stairsu
1/8/2020 19:26,0.009,-1.9549408,-11.387436,-2.5627136,AR,stairsu
1/8/2020 19:26,0.01,-1.9262238,-11.397018,-2.9144592,AR,stairsu
1/8/2020 19:26,0.01,-1.9692993,-11.150558,-3.0556335,AR,stairsu
1/8/2020 19:26,0.011,-2.045868,-11.021347,-3.0293121,AR,stairsu
1/8/2020 19:26,0.009,-2.0291138,-11.162521,-2.9886322,AR,stairsu
1/8/2020 19:26,0.011,-2.0123596,-11.44487,-3.036499,AR,stairsu
1/8/2020 19:26,0.009,-2.3234253,-11.514267,-3.0149536,AR,stairsu
1/8/2020 19:26,0.01,-2.9910278,-11.497513,-2.560318,AR,stairsu
1/8/2020 19:26,0.011,-3.184845,-11.73201,-1.7754669,AR,stairsu
1/8/2020 19:26,0.009,-2.8809662,-11.7344055,-1.6869354,AR,stairsu
1/8/2020 19:26,0.01,-2.3018951,-11.473587,-2.067398,AR,stairsu
1/8/2020 19:26,0.011,-1.8352966,-10.9040985,-1.9908295,AR,stairsu
1/8/2020 19:26,0.009,-1.6103668,-10.82991,-1.7539368,AR,stairsu
1/8/2020 19:26,0.011,-0.96191406,-11.152954,-1.277771,AR,stairsu
1/8/2020 19:26,0.009,-0.40438843,-11.23909,-1.2658081,AR,stairsu
1/8/2020 19:26,0.01,-0.07896423,-10.91127,-1.5218353,AR,stairsu
1/8/2020 19:26,0.01,0.01914978,-10.449463,-1.7228394,AR,stairsu
1/8/2020 19:26,0.01,-0.19142151,-10.133606,-1.8496552,AR,stairsu
1/8/2020 19:26,0.012,-0.7920227,-9.82254,-2.074585,AR,stairsu
1/8/2020 19:26,0.008,-1.5744781,-9.348755,-2.177475,AR,stairsu
1/8/2020 19:26,0.011,-2.297104,-8.896515,-1.9740753,AR,stairsu
1/8/2020 19:26,0.009,-2.8666077,-8.575882,-1.6821594,AR,stairsu
1/8/2020 19:26,0.01,-3.3666992,-8.307877,-1.4069824,AR,stairsu
1/8/2020 19:26,0.011,-3.952942,-8.051849,-1.4715881,AR,stairsu
1/8/2020 19:26,0.009,-4.2951202,-7.9896393,-1.7658997,AR,stairsu
1/8/2020 19:26,0.011,-4.43869,-8.145172,-1.907074,AR,stairsu
1/8/2020 19:26,0.009,-4.297516,-8.537598,-1.660614,AR,stairsu
1/8/2020 19:26,0.01,-3.8476562,-9.030518,-1.2849426,AR,stairsu
1/8/2020 19:26,0.011,-3.2279205,-9.477966,-1.0576324,AR,stairsu
1/8/2020 19:26,0.009,-2.9312134,-9.578476,-0.9643097,AR,stairsu
1/8/2020 19:26,0.011,-2.8905334,-9.427719,-0.8685913,AR,stairsu
1/8/2020 19:26,0.009,-2.9694977,-9.221939,-0.83987427,AR,stairsu
1/8/2020 19:26,0.011,-2.909668,-9.126221,-0.830307,AR,stairsu
1/8/2020 19:26,0.009,-2.6536407,-9.104691,-0.9188385,AR,stairsu
1/8/2020 19:26,0.01,-2.210968,-9.188446,-1.1652985,AR,stairsu
1/8/2020 19:26,0.011,-1.9190369,-9.322433,-1.4285126,AR,stairsu
1/8/2020 19:26,0.009,-1.7563324,-9.47319,-1.426117,AR,stairsu
1/8/2020 19:26,0.01,-1.5888367,-9.633499,-1.146164,AR,stairsu
1/8/2020 19:26,0.011,-1.4476624,-9.777069,-0.71066284,AR,stairsu
1/8/2020 19:26,0.009,-1.3208313,-9.796219,-0.55752563,AR,stairsu
1/8/2020 19:26,0.011,-1.3950195,-9.705292,-0.5312042,AR,stairsu
1/8/2020 19:26,0.009,-1.8233337,-9.530609,-0.6269226,AR,stairsu
1/8/2020 19:26,0.01,-2.4382935,-9.221939,-0.727417,AR,stairsu
1/8/2020 19:26,0.011,-2.8498535,-8.925232,-0.73698425,AR,stairsu
1/8/2020 19:26,0.01,-3.2518463,-8.575882,-0.7010956,AR,stairsu
1/8/2020 19:26,0.009,-3.5796661,-8.310272,-0.51924133,AR,stairsu
1/8/2020 19:26,0.011,-3.8141632,-8.135605,-0.42352295,AR,stairsu
1/8/2020 19:26,0.009,-4.1084747,-8.054245,-0.36131287,AR,stairsu
1/8/2020 19:26,0.011,-4.5224304,-8.044662,-0.5168457,AR,stairsu
1/8/2020 19:26,0.009,-4.9818573,-8.104492,-0.54556274,AR,stairsu
1/8/2020 19:26,0.01,-5.515457,-8.173889,-0.5168457,AR,stairsu
1/8/2020 19:26,0.011,-5.716461,-8.233704,-0.5814514,AR,stairsu
1/8/2020 19:26,0.009,-5.6398773,-8.257629,-0.39720154,AR,stairsu
1/8/2020 19:26,0.01,-5.4795685,-8.159531,-0.36610413,AR,stairsu
1/8/2020 19:26,0.011,-5.4293213,-8.051849,-0.33259583,AR,stairsu
1/8/2020 19:26,0.009,-5.30011,-7.9776764,-0.3062744,AR,stairsu
1/8/2020 19:26,0.01,-5.2570343,-7.893921,-0.2632141,AR,stairsu
1/8/2020 19:26,0.011,-5.271393,-7.853241,-0.2033844,AR,stairsu
1/8/2020 19:26,0.01,-5.2283173,-7.8867493,-0.16989136,AR,stairsu
1/8/2020 19:26,0.01,-5.173279,-7.7862396,-0.13877869,AR,stairsu
1/8/2020 19:26,0.009,-5.144562,-7.6450653,-0.009567261,AR,stairsu
1/8/2020 19:26,0.011,-5.304886,-7.446457,-0.0382843,AR,stairsu
1/8/2020 19:26,0.009,-5.4795685,-7.3220367,-0.04547119,AR,stairsu
1/8/2020 19:26,0.01,-5.6039886,-7.4081726,-0.021530151,AR,stairsu
1/8/2020 19:26,0.01,-5.7882385,-7.4990997,-0.014358521,AR,stairsu
1/8/2020 19:26,0.01,-5.8504486,-7.5182495,-0.19621277,AR,stairsu
1/8/2020 19:26,0.011,-5.893524,-7.628311,-0.13400269,AR,stairsu
1/8/2020 19:26,0.009,-6.106491,-7.525421,-0.112457275,AR,stairsu
1/8/2020 19:26,0.011,-6.2572327,-7.544571,-0.01914978,AR,stairsu
1/8/2020 19:26,0.009,-6.530014,-7.491928,-0.023925781,AR,stairsu
1/8/2020 19:26,0.011,-6.7669067,-7.247864,-0.14596558,AR,stairsu
1/8/2020 19:26,0.009,-6.886551,-7.1856537,-0.17945862,AR,stairsu
1/8/2020 19:26,0.011,-6.8937225,-7.171295,-0.13400269,AR,stairsu
1/8/2020 19:26,0.009,-6.886551,-7.0995026,0.007171631,AR,stairsu
1/8/2020 19:26,0.01,-6.845871,-6.9966125,0.011962891,AR,stairsu
1/8/2020 19:26,0.01,-6.75972,-6.941574,-0.107681274,AR,stairsu
1/8/2020 19:26,0.011,-6.9056854,-6.776474,-0.37088013,AR,stairsu
1/8/2020 19:26,0.009,-7.133011,-6.654434,-0.4857483,AR,stairsu
1/8/2020 19:26,0.01,-7.4368896,-6.6017914,-0.29910278,AR,stairsu
1/8/2020 19:26,0.011,-7.6737823,-6.5611267,-0.04307556,AR,stairsu
1/8/2020 19:26,0.009,-7.635498,-6.5898285,-0.07417297,AR,stairsu
1/8/2020 19:26,0.01,-7.515854,-6.422333,-0.071777344,AR,stairsu
1/8/2020 19:26,0.011,-7.3531494,-6.2117615,-0.06700134,AR,stairsu
1/8/2020 19:26,0.009,-7.25264,-5.9940186,-0.122039795,AR,stairsu
1/8/2020 19:26,0.01,-7.2669983,-5.9126587,-0.29431152,AR,stairsu
1/8/2020 19:26,0.011,-7.692932,-5.85524,-0.4737854,AR,stairsu
1/8/2020 19:26,0.01,-7.968094,-5.8336945,-0.21057129,AR,stairsu
1/8/2020 19:26,0.009,-8.224136,-5.7834473,0.25602722,AR,stairsu
1/8/2020 19:26,0.01,-8.391632,-5.749954,0.49771118,AR,stairsu
1/8/2020 19:26,0.011,-8.513657,-5.7021027,0.3637085,AR,stairsu
1/8/2020 19:26,0.009,-8.472992,-5.601593,0.25842285,AR,stairsu
1/8/2020 19:26,0.011,-8.334198,-5.3814545,0.38046265,AR,stairsu
1/8/2020 19:26,0.009,-8.295914,-5.271393,0.42591858,AR,stairsu
1/8/2020 19:26,0.011,-8.391632,-5.2043915,0.19381714,AR,stairsu
1/8/2020 19:26,0.009,-8.477768,-5.108673,0.20817566,AR,stairsu
1/8/2020 19:26,0.011,-8.420349,-5.0153503,0.20817566,AR,stairsu
1/8/2020 19:26,0.009,-8.394028,-5.005783,0.19621277,AR,stairsu
1/8/2020 19:26,0.011,-8.195419,-4.6707916,0.41156006,AR,stairsu
1/8/2020 19:26,0.009,-8.149948,-4.4650116,0.46899414,AR,stairsu
1/8/2020 19:26,0.011,-7.9776764,-4.237686,0.44267273,AR,stairsu
1/8/2020 19:26,0.01,-7.869995,-4.1395874,0.35653687,AR,stairsu
1/8/2020 19:26,0.009,-7.7001038,-3.8955078,0.37088013,AR,stairsu
1/8/2020 19:26,0.01,-7.422531,-3.9768677,0.21534729,AR,stairsu
1/8/2020 19:26,0.011,-7.3220367,-4.043869,-0.21296692,AR,stairsu
1/8/2020 19:26,0.009,-7.35553,-4.027115,-0.38046265,AR,stairsu
1/8/2020 19:26,0.011,-7.6426697,-3.8500519,-0.7800598,AR,stairsu
1/8/2020 19:26,0.009,-7.8867493,-3.7112732,-0.66041565,AR,stairsu
1/8/2020 19:26,0.011,-8.051849,-3.6418762,-0.27757263,AR,stairsu
1/8/2020 19:26,0.009,-8.070984,-3.5389862,0.22253418,AR,stairsu
1/8/2020 19:26,0.01,-8.027924,-3.4671936,0.32302856,AR,stairsu
1/8/2020 19:26,0.011,-7.9369965,-3.4217377,0.08135986,AR,stairsu
1/8/2020 19:26,0.009,-7.7838593,-3.402588,-0.033493042,AR,stairsu
1/8/2020 19:26,0.011,-7.573288,-3.3547363,-0.023925781,AR,stairsu
1/8/2020 19:26,0.009,-7.487137,-3.402588,0.014358521,AR,stairsu
1/8/2020 19:26,0.011,-7.573288,-3.4695892,-0.17706299,AR,stairsu
1/8/2020 19:26,0.009,-7.8771667,-3.5820618,-0.21774292,AR,stairsu
1/8/2020 19:26,0.01,-8.183456,-3.7950134,0.098098755,AR,stairsu
1/8/2020 19:26,0.011,-8.415558,-4.1228333,0.47616577,AR,stairsu
1/8/2020 19:26,0.009,-8.530411,-4.3334045,0.5001068,AR,stairsu
1/8/2020 19:26,0.01,-8.532806,-4.58226,0.4283142,AR,stairsu
1/8/2020 19:26,0.01,-8.573486,-4.697113,0.42591858,AR,stairsu
1/8/2020 19:26,0.011,-8.602203,-4.7641144,0.41156006,AR,stairsu
1/8/2020 19:26,0.009,-8.681168,-4.771286,0.22732544,AR,stairsu
1/8/2020 19:26,0.01,-8.628525,-4.76651,0.3014984,AR,stairsu
1/8/2020 19:26,0.01,-8.5950165,-4.68515,0.62213135,AR,stairsu
1/8/2020 19:26,0.011,-8.559128,-4.6325073,1.0408783,AR,stairsu
1/8/2020 19:26,0.01,-8.475372,-4.6540375,1.2059784,AR,stairsu
1/8/2020 19:26,0.009,-8.425125,-4.6301117,1.2155609,AR,stairsu
1/8/2020 19:26,0.011,-8.358124,-4.536789,1.1102753,AR,stairsu
1/8/2020 19:26,0.01,-8.315063,-4.347763,0.6963043,AR,stairsu
1/8/2020 19:26,0.009,-8.465805,-4.2592316,0.39482117,AR,stairsu
1/8/2020 19:26,0.01,-8.705093,-4.2472534,0.1986084,AR,stairsu
1/8/2020 19:26,0.01,-8.934799,-4.307083,0.3517456,AR,stairsu
1/8/2020 19:26,0.011,-9.052048,-4.3334045,0.98583984,AR,stairsu
1/8/2020 19:26,0.01,-8.985046,-4.3358,1.1916199,AR,stairsu
1/8/2020 19:26,0.009,-8.685944,-4.3740845,1.2610168,AR,stairsu
1/8/2020 19:26,0.011,-8.494522,-4.3046875,1.0671997,AR,stairsu
1/8/2020 19:26,0.009,-8.379669,-4.1395874,0.8518524,AR,stairsu
1/8/2020 19:26,0.011,-8.350952,-3.8859406,0.4355011,AR,stairsu
1/8/2020 19:26,0.009,-8.379669,-3.7710876,0.16749573,AR,stairsu
1/8/2020 19:26,0.011,-8.288742,-3.7519531,0.20100403,AR,stairsu
1/8/2020 19:26,0.009,-8.116455,-3.797409,0.37088013,AR,stairsu
1/8/2020 19:26,0.01,-7.8388824,-3.912262,0.6652069,AR,stairsu
1/8/2020 19:26,0.011,-7.585251,-3.9912262,0.92123413,AR,stairsu
1/8/2020 19:26,0.009,-7.9202423,-3.912262,1.2514496,AR,stairsu
1/8/2020 19:26,0.01,-9.190826,-4.084549,0.75613403,AR,stairsu
1/8/2020 19:26,0.011,-10.069,-4.4147644,0.105285645,AR,stairsu
1/8/2020 19:26,0.009,-10.619354,-4.639679,-0.052642822,AR,stairsu
1/8/2020 19:26,0.01,-11.119446,-4.6205444,0.0382843,AR,stairsu
1/8/2020 19:26,0.011,-11.36113,-4.484146,0.21296692,AR,stairsu
1/8/2020 19:26,0.009,-11.440079,-4.3740845,0.36849976,AR,stairsu
1/8/2020 19:26,0.01,-11.105087,-4.417145,0.5288086,AR,stairsu
1/8/2020 19:26,0.01,-10.7030945,-4.5918274,0.5048828,AR,stairsu
1/8/2020 19:26,0.011,-9.999603,-4.8598175,0.89730835,AR,stairsu
1/8/2020 19:26,0.009,-9.564117,-4.922043,0.87098694,AR,stairsu
1/8/2020 19:26,0.01,-9.073578,-4.9483643,0.44984436,AR,stairsu
1/8/2020 19:26,0.011,-8.657227,-4.9387817,-0.3134613,AR,stairsu
1/8/2020 19:26,0.009,-7.858032,-4.9698944,-0.7776642,AR,stairsu
1/8/2020 19:26,0.011,-6.9870453,-5.0560303,-0.64845276,AR,stairsu
1/8/2020 19:26,0.009,-6.4654083,-5.17807,-0.7776642,AR,stairsu
1/8/2020 19:26,0.01,-6.467804,-5.391037,-1.1222382,AR,stairsu
1/8/2020 19:26,0.011,-6.970291,-5.642273,-1.8281097,AR,stairsu
1/8/2020 19:26,0.009,-7.7240295,-6.1495514,-1.7252197,AR,stairsu
1/8/2020 19:26,0.011,-7.8269196,-6.6831512,-1.0337067,AR,stairsu
1/8/2020 19:26,0.009,-7.812561,-7.2430725,-0.73698425,AR,stairsu
1/8/2020 19:26,0.01,-8.178665,-8.020737,-1.4883423,AR,stairsu
1/8/2020 19:26,0.011,-8.712265,-8.327026,-2.4311066,AR,stairsu
1/8/2020 19:26,0.009,-9.549759,-8.630905,-0.8757782,AR,stairsu
1/8/2020 19:26,0.01,-10.17189,-8.999405,-0.53359985,AR,stairsu
1/8/2020 19:26,0.011,-10.64328,-9.602402,-1.0217285,AR,stairsu
1/8/2020 19:26,0.009,-10.645676,-10.155136,-0.42591858,AR,stairsu
1/8/2020 19:26,0.011,-10.169495,-10.839493,-0.39959717,AR,stairsu
1/8/2020 19:26,0.009,-9.12384,-10.648056,-1.557724,AR,stairsu
1/8/2020 19:26,0.011,-7.520645,-9.573685,-1.0480499,AR,stairsu
1/8/2020 19:26,0.009,-6.5850525,-9.016159,-0.9523468,AR,stairsu
1/8/2020 19:26,0.01,-5.38385,-8.336594,-1.3902283,AR,stairsu
1/8/2020 19:26,0.011,-5.2139587,-8.025528,-1.8664093,AR,stairsu
1/8/2020 19:26,0.009,-5.4340973,-8.147568,-1.7658997,AR,stairsu
1/8/2020 19:26,0.01,-5.2857513,-8.635696,-1.4739838,AR,stairsu
1/8/2020 19:26,0.011,-5.414963,-8.8007965,-1.3136597,AR,stairsu
1/8/2020 19:26,0.009,-5.7379913,-8.822342,-0.90448,AR,stairsu
1/8/2020 19:26,0.01,-6.0873413,-8.721832,-0.7034912,AR,stairsu
1/8/2020 19:26,0.011,-6.1591187,-8.358124,-0.5096741,AR,stairsu
1/8/2020 19:26,0.009,-6.1423798,-7.905884,-0.6628113,AR,stairsu
1/8/2020 19:26,0.012,-5.974884,-7.3914337,-0.5431671,AR,stairsu
1/8/2020 19:26,0.008,-5.6614227,-7.247864,-0.79681396,AR,stairsu
1/8/2020 19:26,0.01,-5.32164,-7.281357,-1.0408783,AR,stairsu
1/8/2020 19:26,0.011,-4.8095703,-7.668991,-0.933197,AR,stairsu
1/8/2020 19:26,0.01,-4.553543,-7.9992065,-1.3878326,AR,stairsu
1/8/2020 19:26,0.009,-4.5296173,-8.269592,-1.5074768,AR,stairsu
1/8/2020 19:26,0.01,-4.7688904,-8.389236,-1.524231,AR,stairsu
1/8/2020 19:26,0.011,-4.9340057,-8.513657,-1.6007996,AR,stairsu
1/8/2020 19:26,0.009,-4.8885345,-8.645264,-1.3543396,AR,stairsu
1/8/2020 19:26,0.01,-4.5224304,-8.740982,-1.385437,AR,stairsu
1/8/2020 19:26,0.013,-3.9505463,-8.676376,-2.0027924,AR,stairsu
1/8/2020 19:26,0.008,-3.8069763,-8.690735,-2.321045,AR,stairsu
1/8/2020 19:26,0.009,-3.9338074,-8.776871,-2.5866394,AR,stairsu
1/8/2020 19:26,0.012,-4.3501587,-8.908478,-2.1750793,AR,stairsu
1/8/2020 19:26,0.008,-4.4602203,-8.879761,-2.0075836,AR,stairsu
1/8/2020 19:26,0.011,-4.4195404,-8.616562,-1.804184,AR,stairsu
1/8/2020 19:26,0.009,-4.244873,-8.240875,-1.5457611,AR,stairsu
