Timestamp,seconds,X,Y,Z,Profile,Activity
1/9/2020 12:00,16.401,-4.096512,-9.133408,0.4665985,AR,walk
1/9/2020 12:00,16.501,-4.5009003,-7.762314,-0.8877411,AR,walk
1/9/2020 12:00,16.602,-6.398407,-6.776474,-1.4739838,AR,walk
1/9/2020 12:00,16.701,-9.061615,-5.95813,-5.30011,AR,walk
1/9/2020 12:00,16.801,-5.551346,-6.47258,-0.13400269,AR,walk
1/9/2020 12:00,16.902,-6.003586,-7.405792,0.29431152,AR,walk
1/9/2020 12:00,17.001,-8.169098,-8.405991,0.45224,AR,walk
1/9/2020 12:00,17.101,-12.10289,-9.066406,1.6175537,AR,walk
1/9/2020 12:00,17.201,-8.925232,-7.2957153,0.32302856,AR,walk
1/9/2020 12:00,17.301,-8.334198,-9.724426,0.5742798,AR,walk
1/9/2020 12:00,17.402,-4.307083,-8.925232,0.7346039,AR,walk
1/9/2020 12:00,17.501,-4.421936,-6.1615143,1.655838,AR,walk
1/9/2020 12:00,17.601,-4.9052887,-7.027725,0.48095703,AR,walk
1/9/2020 12:00,17.702,-9.269791,-6.4031982,-1.1365967,AR,walk
1/9/2020 12:00,17.801,-11.9808655,-5.8408813,-1.3878326,AR,walk
1/9/2020 12:00,17.901,-8.906082,-5.206787,-2.141571,AR,walk
1/9/2020 12:00,18.002,-6.0873413,-5.0512543,0.062210083,AR,walk
1/9/2020 12:00,18.101,-6.6065826,-6.2524414,-1.1940155,AR,walk
1/9/2020 12:00,18.201,-8.571091,-5.4795685,-1.179657,AR,walk
1/9/2020 12:00,18.302,-7.274185,-3.974472,-5.07518,AR,walk
1/9/2020 12:00,18.401,-8.480164,-8.673981,-4.244873,AR,walk
1/9/2020 12:00,18.501,-9.119049,-12.507278,-0.19381714,AR,walk
1/9/2020 12:00,18.602,-5.5417786,-5.379059,2.1990051,AR,walk
1/9/2020 12:00,18.702,-5.749954,-4.0869446,0.06460571,AR,walk
1/9/2020 12:00,18.801,-6.867401,-7.1688995,-0.5240326,AR,walk
1/9/2020 12:00,18.901,-7.350754,-6.867401,-1.6127625,AR,walk
1/9/2020 12:00,19.001,-10.0785675,-9.205185,-3.0293121,AR,walk
1/9/2020 12:00,19.102,-10.999802,-8.049454,1.8975067,AR,walk
1/9/2020 12:01,19.201,-6.0442657,-5.83609,-0.35891724,AR,walk
1/9/2020 12:01,19.301,-3.390625,-6.2691956,-0.34695435,AR,walk
1/9/2020 12:01,19.401,-5.30249,-8.133209,1.4069824,AR,walk
1/9/2020 12:01,19.502,-11.004593,-7.4990997,1.3471527,AR,walk
1/9/2020 12:01,19.601,-13.660629,-5.544174,1.002594,AR,walk
1/9/2020 12:01,19.701,-9.296112,-8.360519,-2.170288,AR,walk
1/9/2020 12:01,19.802,-6.032303,-8.090134,-0.3397827,AR,walk
1/9/2020 12:01,19.901,-3.9481506,-7.647461,-0.35891724,AR,walk
1/9/2020 12:01,20.002,-4.0007935,-8.164307,0.25602722,AR,walk
1/9/2020 12:01,20.102,-6.283554,-10.095322,-0.32781982,AR,walk
1/9/2020 12:01,20.202,-9.343979,-7.8963165,0.023925781,AR,walk
1/9/2020 12:01,20.301,-7.381851,-6.5060883,-1.1820526,AR,walk
1/9/2020 12:01,20.402,-5.5082703,-6.8817596,1.7802582,AR,walk
1/9/2020 12:01,20.501,-6.278763,-7.4440765,1.8975067,AR,walk
1/9/2020 12:01,20.601,-7.6091766,-7.511078,1.6701965,AR,walk
1/9/2020 12:01,20.702,-11.284546,-8.807983,1.1437683,AR,walk
1/9/2020 12:01,20.801,-11.643478,-8.717056,-0.24645996,AR,walk
1/9/2020 12:01,20.903,-7.298111,-9.559326,-0.6006012,AR,walk
1/9/2020 12:01,21.002,-4.3358,-7.245468,-1.208374,AR,walk
1/9/2020 12:01,21.101,-3.562912,-6.4247284,0.122039795,AR,walk
1/9/2020 12:01,21.201,-4.515259,-7.5397797,-0.112457275,AR,walk
1/9/2020 12:01,21.301,-7.8771667,-11.23909,0.5120697,AR,walk
1/9/2020 12:01,21.402,-10.504486,-7.1593323,-1.7874451,AR,walk
1/9/2020 12:01,21.501,-5.4101715,-6.960724,0.4737854,AR,walk
1/9/2020 12:01,21.602,-5.659027,-6.151947,-0.18185425,AR,walk
1/9/2020 12:01,21.701,-7.0468597,-7.097107,0.88534546,AR,walk
1/9/2020 12:01,21.801,-10.341782,-8.061417,-0.30389404,AR,walk
1/9/2020 12:01,21.902,-9.7986145,-7.147354,0.37806702,AR,walk
1/9/2020 12:01,22.001,-8.4179535,-8.968292,-1.2466583,AR,walk
1/9/2020 12:01,22.101,-6.352951,-8.604584,-0.41635132,AR,walk
1/9/2020 12:01,22.202,-3.9457703,-7.791031,-0.43310547,AR,walk
1/9/2020 12:01,22.301,-3.661026,-7.709671,-1.179657,AR,walk
1/9/2020 12:01,22.401,-4.462616,-9.669403,-1.2945099,AR,walk
1/9/2020 12:01,22.502,-7.527817,-8.673981,-1.8448639,AR,walk
1/9/2020 12:01,22.601,-9.588043,-7.561325,-0.71784973,AR,walk
1/9/2020 12:01,22.702,-7.858032,-6.9750824,-0.279953,AR,walk
1/9/2020 12:01,22.801,-6.5371857,-6.69751,-0.5359955,AR,walk
1/9/2020 12:01,22.902,-6.726227,-6.6376953,-0.1603241,AR,walk
1/9/2020 12:01,23.001,-7.6378937,-6.817154,-0.7010956,AR,walk
1/9/2020 12:01,23.102,-8.511276,-8.8701935,-0.28474426,AR,walk
1/9/2020 12:01,23.201,-8.386841,-8.042282,-0.45703125,AR,walk
1/9/2020 12:01,23.301,-8.327026,-9.109482,-0.37327576,AR,walk
1/9/2020 12:01,23.401,-5.4053802,-8.226532,0.100494385,AR,walk
1/9/2020 12:01,23.501,-5.0560303,-7.056427,-0.39720154,AR,walk
1/9/2020 12:01,23.602,-5.991623,-6.6927185,-0.4139557,AR,walk
1/9/2020 12:01,23.701,-5.9126587,-6.9678955,-0.72024536,AR,walk
1/9/2020 12:01,23.801,-6.723831,-8.571091,-1.2993011,AR,walk
1/9/2020 12:01,23.902,-8.73381,-7.326828,0.8566284,AR,walk
1/9/2020 12:01,24.001,-9.604797,-6.3912354,0.55513,AR,walk
1/9/2020 12:01,24.102,-7.8101807,-6.45105,1.6199341,AR,walk
1/9/2020 12:01,24.201,-8.425125,-6.283554,-0.46180725,AR,walk
