Date_time,Seconds,X,Y,Z,Profile,Activity
1/9/2020 11:58,0.1,-0.110076904,5.276169,8.506485,AR,stand
1/9/2020 11:58,0.1,-0.098098755,5.211563,8.327026,AR,stand
1/9/2020 11:58,0.101,-0.047851562,5.2881317,8.4227295,AR,stand
1/9/2020 11:58,0.099,-0.100494385,5.230713,8.453842,AR,stand
1/9/2020 11:58,0.101,-0.124420166,5.252243,8.456238,AR,stand
1/9/2020 11:58,0.1,-0.07896423,5.21875,8.329422,AR,stand
1/9/2020 11:58,0.099,0.00239563,5.2283173,8.396408,AR,stand
1/9/2020 11:58,0.101,-0.088531494,5.235489,8.456238,AR,stand
1/9/2020 11:58,0.099,-0.033493042,5.2163544,8.547165,AR,stand
1/9/2020 11:58,0.1,0.014358521,5.1469574,8.504089,AR,stand
1/9/2020 11:58,0.1,-0.088531494,5.230713,8.264816,AR,stand
1/9/2020 11:58,0.102,-0.057434082,5.25943,8.248062,AR,stand
1/9/2020 11:58,0.098,-0.035888672,5.132599,8.293518,AR,stand
1/9/2020 11:58,0.101,-0.088531494,5.2139587,8.458633,AR,stand
1/9/2020 11:58,0.099,-0.071777344,5.201996,8.484955,AR,stand
1/9/2020 11:58,0.1,-0.110076904,5.166107,8.384445,AR,stand
1/9/2020 11:58,0.1,-0.086135864,5.1828613,8.640488,AR,stand
1/9/2020 11:58,0.1,-0.13877869,5.2833557,8.224136,AR,stand
1/9/2020 11:58,0.1,-0.14596558,5.4340973,8.523239,AR,stand
1/9/2020 11:58,0.1,0.0765686,5.2546387,8.463409,AR,stand
1/9/2020 11:58,0.101,-0.110076904,5.2570343,8.429916,AR,stand
1/9/2020 11:58,0.099,-0.1268158,5.2450714,8.444275,AR,stand
1/9/2020 11:58,0.1,-0.13639832,5.3240356,8.714661,AR,stand
1/9/2020 11:58,0.1,-0.00479126,5.230713,8.312668,AR,stand
1/9/2020 11:58,0.1,-0.050247192,5.247467,8.298309,AR,stand
1/9/2020 11:58,0.1,-0.026321411,5.3072815,8.439484,AR,stand
1/9/2020 11:58,0.1,0.009567261,5.292923,8.374878,AR,stand
1/9/2020 11:58,0.101,-0.07896423,5.32164,8.650055,AR,stand
1/9/2020 11:58,0.099,-0.04067993,5.2283173,8.312668,AR,stand
1/9/2020 11:58,0.1,-0.03111267,5.309677,8.456238,AR,stand
1/9/2020 11:58,0.1,0.07417297,5.3934174,8.293518,AR,stand
1/9/2020 11:58,0.1,0.119644165,5.4006042,8.475372,AR,stand
1/9/2020 11:58,0.1,0.0765686,5.345566,8.374878,AR,stand
1/9/2020 11:58,0.101,0.27757263,5.242676,8.061417,AR,stand
1/9/2020 11:58,0.099,0.19621277,5.5010986,8.209778,AR,stand
1/9/2020 11:58,0.1,-0.112457275,5.6063843,8.429916,AR,stand
1/9/2020 11:58,0.1,-0.00479126,5.3312073,8.123627,AR,stand
1/9/2020 11:58,0.1,0.028717041,5.5657043,8.238495,AR,stand
1/9/2020 11:58,0.101,0.028717041,5.419739,8.128418,AR,stand
1/9/2020 11:58,0.099,0.023925781,5.510666,8.109283,AR,stand
1/9/2020 11:58,0.102,0.023925781,5.498703,8.178665,AR,stand
1/9/2020 11:58,0.099,-0.021530151,5.5704956,8.140381,AR,stand
1/9/2020 11:58,0.099,0.021530151,5.5537415,7.9896393,AR,stand
1/9/2020 11:58,0.1,0.04067993,5.5633087,8.264816,AR,stand
1/9/2020 11:58,0.1,-0.00479126,5.5082703,8.255234,AR,stand
1/9/2020 11:58,0.101,-0.01914978,5.42453,8.324631,AR,stand
1/9/2020 11:58,0.099,-0.04307556,5.4963074,8.166702,AR,stand
1/9/2020 11:58,0.1,0.071777344,5.5130615,8.4179535,AR,stand
1/9/2020 11:58,0.102,0.03111267,5.46521,8.185852,AR,stand
1/9/2020 11:58,0.098,0.08375549,5.436493,8.267197,AR,stand
1/9/2020 11:58,0.1,-0.0382843,5.4436646,8.441879,AR,stand
1/9/2020 11:58,0.101,-0.093322754,5.42453,8.216949,AR,stand
1/9/2020 11:58,0.099,-0.06460571,5.414963,8.403595,AR,stand
1/9/2020 11:58,0.1,-0.028717041,5.3312073,8.504089,AR,stand
1/9/2020 11:58,0.1,-0.06700134,5.355133,8.410767,AR,stand
1/9/2020 11:58,0.1,-0.06939697,5.3575287,8.3437805,AR,stand
1/9/2020 11:58,0.1,-0.1483612,5.3168488,8.396408,AR,stand
1/9/2020 11:58,0.101,-0.06939697,5.367096,8.367706,AR,stand
1/9/2020 11:58,0.099,-0.100494385,5.3575287,8.415558,AR,stand
1/9/2020 11:58,0.1,-0.1603241,5.333603,8.293518,AR,stand
1/9/2020 11:58,0.1,-0.124420166,5.309677,8.439484,AR,stand
1/9/2020 11:58,0.1,-0.18664551,5.3599243,8.190628,AR,stand
1/9/2020 11:58,0.1,-0.17468262,5.3168488,8.458633,AR,stand
1/9/2020 11:58,0.101,-0.114852905,5.350357,8.360519,AR,stand
1/9/2020 11:58,0.099,-0.15792847,5.3407745,8.27916,AR,stand
1/9/2020 11:58,0.1,-0.17945862,5.3312073,8.492126,AR,stand
1/9/2020 11:58,0.1,-0.047851562,5.2546387,8.331802,AR,stand
1/9/2020 11:58,0.1,-0.04067993,5.371887,8.353348,AR,stand
1/9/2020 11:58,0.101,-0.06939697,5.350357,8.3437805,AR,stand
1/9/2020 11:58,0.099,-0.21534729,5.333603,8.238495,AR,stand
1/9/2020 11:58,0.1,-0.107681274,5.38385,8.303101,AR,stand
1/9/2020 11:58,0.101,-0.12921143,5.3359985,8.324631,AR,stand
1/9/2020 11:58,0.1,-0.08135986,5.4101715,8.212173,AR,stand
1/9/2020 11:58,0.099,-0.124420166,5.326416,8.389236,AR,stand
1/9/2020 11:58,0.101,-0.026321411,5.3886414,8.362915,AR,stand
1/9/2020 11:58,0.099,-0.057434082,5.309677,8.484955,AR,stand
1/9/2020 11:58,0.1,0.028717041,5.3072815,8.240875,AR,stand
1/9/2020 11:58,0.1,0.007171631,5.2737885,8.394028,AR,stand
1/9/2020 11:58,0.101,-0.04067993,5.2737885,8.489731,AR,stand
1/9/2020 11:58,0.099,-0.007171631,5.2833557,8.307877,AR,stand
1/9/2020 11:58,0.1,-0.026321411,5.2953186,8.4227295,AR,stand
1/9/2020 11:58,0.1,-0.12921143,5.338394,8.252853,AR,stand
1/9/2020 11:58,0.101,-0.08135986,5.25943,8.420349,AR,stand
1/9/2020 11:58,0.099,-0.112457275,5.2737885,8.295914,AR,stand
1/9/2020 11:58,0.1,-0.07417297,5.190033,8.501694,AR,stand
1/9/2020 11:58,0.1,-0.32781982,5.2211456,8.190628,AR,stand
1/9/2020 11:58,0.1,-0.3900299,5.0943146,8.539978,AR,stand
1/9/2020 11:58,0.1,-0.7154541,4.9818573,8.403595,AR,stand
1/9/2020 11:58,0.101,-0.88534546,4.984253,8.903687,AR,stand
1/9/2020 11:58,0.099,-0.92123413,4.9459686,9.040085,AR,stand
1/9/2020 11:58,0.1,-0.66760254,4.78804,8.695511,AR,stand
1/9/2020 11:58,0.1,-0.4283142,4.881363,8.554337,AR,stand
1/9/2020 11:58,0.1,-0.75852966,4.68515,8.793625,AR,stand
1/9/2020 11:58,0.101,-0.8542328,4.8311157,8.793625,AR,stand
1/9/2020 11:58,0.099,-0.6460571,4.795212,8.8007965,AR,stand
1/9/2020 11:58,0.1,-0.91645813,4.8382874,8.583054,AR,stand
1/9/2020 11:58,0.1,-0.87815857,4.7114716,8.958725,AR,stand
1/9/2020 11:58,0.1,-0.62213135,4.800003,8.956329,AR,stand
1/9/2020 11:58,0.101,-0.5407715,5.17807,8.614166,AR,stand
1/9/2020 11:58,0.099,-0.16270447,4.754532,9.518646,AR,stand
1/9/2020 11:58,0.1,0.00479126,4.914856,8.123627,AR,stand
1/9/2020 11:58,0.1,0.021530151,4.6947174,8.322235,AR,stand
1/9/2020 11:58,0.101,0.30867004,4.7353973,8.372482,AR,stand
1/9/2020 11:58,0.099,0.275177,5.0345,8.851059,AR,stand
1/9/2020 11:58,0.101,-0.021530151,4.996216,8.599808,AR,stand
1/9/2020 11:58,0.099,-0.088531494,5.3192444,8.384445,AR,stand
1/9/2020 11:58,0.1,-0.37327576,5.3766785,8.341385,AR,stand
1/9/2020 11:58,0.1,-0.052642822,5.3694916,7.862808,AR,stand
1/9/2020 11:58,0.1,-0.27757263,5.2546387,8.819946,AR,stand
1/9/2020 11:58,0.1,-0.20578003,5.1469574,8.453842,AR,stand
1/9/2020 11:58,0.1,-0.117248535,5.0033875,8.061417,AR,stand
1/9/2020 11:58,0.101,0.17706299,5.0775757,8.662018,AR,stand
1/9/2020 11:58,0.1,-0.20817566,5.027313,9.090332,AR,stand
1/9/2020 11:58,0.1,-0.04547119,4.852646,8.671585,AR,stand
1/9/2020 11:58,0.099,0.3517456,4.864609,8.494522,AR,stand
1/9/2020 11:58,0.1,0.01675415,4.7617188,8.384445,AR,stand
1/9/2020 11:58,0.1,0.23928833,4.9459686,8.365311,AR,stand
1/9/2020 11:58,0.1,0.5647125,5.0488586,9.200409,AR,stand
1/9/2020 11:58,0.1,0.27278137,4.914856,8.504089,AR,stand
1/9/2020 11:58,0.101,-0.22492981,5.166107,8.551941,AR,stand
1/9/2020 11:58,0.099,0.117248535,5.2737885,8.5902405,AR,stand
1/9/2020 11:58,0.1,0.2033844,5.201996,8.293518,AR,stand
1/9/2020 11:58,0.1,0.050247192,5.52742,8.451447,AR,stand
1/9/2020 11:58,0.1,-0.43310547,5.3862457,8.298309,AR,stand
1/9/2020 11:58,0.1,0.112457275,5.0895386,8.051849,AR,stand
1/9/2020 11:58,0.101,-0.035888672,5.1015015,8.291138,AR,stand
1/9/2020 11:58,0.099,-0.15074158,5.1541443,8.334198,AR,stand
1/9/2020 11:58,0.1,0.105285645,5.149353,8.657227,AR,stand
1/9/2020 11:58,0.1,-0.057434082,5.2139587,8.571091,AR,stand
1/9/2020 11:58,0.102,-0.1603241,5.42453,8.221741,AR,stand
1/9/2020 11:58,0.098,0.100494385,5.4676056,8.3485565,AR,stand
1/9/2020 11:58,0.101,0.28234863,5.4556427,8.145172,AR,stand
1/9/2020 11:58,0.099,0.39959717,5.539383,8.202591,AR,stand
1/9/2020 11:58,0.1,0.39242554,5.379059,8.145172,AR,stand
1/9/2020 11:58,0.1,0.35414124,5.5034943,8.200211,AR,stand
1/9/2020 11:58,0.1,0.119644165,5.577667,8.317459,AR,stand
1/9/2020 11:58,0.101,0.04067993,5.4963074,8.17627,AR,stand
1/9/2020 11:58,0.099,0.035888672,5.414963,8.147568,AR,stand
1/9/2020 11:58,0.1,0.071777344,5.38385,8.338989,AR,stand
1/9/2020 11:58,0.1,0.16989136,5.4340973,8.559128,AR,stand
1/9/2020 11:58,0.1,0.21534729,5.34317,8.070984,AR,stand
1/9/2020 11:58,0.1,0.27757263,5.4340973,8.429916,AR,stand
1/9/2020 11:58,0.101,0.06460571,5.371887,8.293518,AR,stand
1/9/2020 11:58,0.1,-0.093322754,5.4317017,8.152344,AR,stand
1/9/2020 11:58,0.1,-0.090927124,5.474777,8.128418,AR,stand
1/9/2020 11:58,0.099,-0.21057129,5.5082703,8.403595,AR,stand
1/9/2020 11:58,0.1,-0.15553284,5.3527374,8.106888,AR,stand
1/9/2020 11:58,0.101,-0.047851562,5.3407745,8.489731,AR,stand
1/9/2020 11:58,0.131,0.00239563,5.412567,8.336594,AR,stand
1/9/2020 11:58,0.1,0.057434082,5.2666016,8.224136,AR,stand
1/9/2020 11:58,0.071,0.13877869,5.3694916,8.324631,AR,stand
1/9/2020 11:58,0.113,0.122039795,5.407776,8.303101,AR,stand
1/9/2020 11:58,0.117,0.052642822,5.44606,8.231308,AR,stand
1/9/2020 11:58,0.103,0.047851562,5.419739,8.338989,AR,stand
1/9/2020 11:58,0.074,0.014358521,5.379059,8.27916,AR,stand
1/9/2020 11:58,0.122,-0.086135864,5.3886414,8.374878,AR,stand
1/9/2020 11:58,0.101,-0.04547119,5.391037,8.260025,AR,stand
1/9/2020 11:58,0.103,-0.059814453,5.3982086,8.305481,AR,stand
1/9/2020 11:58,0.097,0.023925781,5.3479614,8.303101,AR,stand
1/9/2020 11:58,0.1,-0.01914978,5.3240356,8.322235,AR,stand
1/9/2020 11:58,0.1,0.04307556,5.391037,8.240875,AR,stand
1/9/2020 11:58,0.097,0.0765686,5.3288116,8.338989,AR,stand
1/9/2020 11:58,0.087,0.088531494,5.326416,8.281555,AR,stand
1/9/2020 11:58,0.115,0.1651001,5.1421814,8.585449,AR,stand
1/9/2020 11:58,0.101,-0.2679901,5.510666,8.310272,AR,stand
1/9/2020 11:58,0.1,-0.1483612,5.34317,8.444275,AR,stand
1/9/2020 11:58,0.099,-0.9068756,5.44606,8.664413,AR,stand
1/9/2020 11:58,0.108,-0.41156006,5.544174,8.3437805,AR,stand
1/9/2020 11:58,0.097,-0.58384705,5.5130615,8.3198395,AR,stand
1/9/2020 11:58,0.095,-0.8374939,5.572891,8.355743,AR,stand
1/9/2020 11:58,0.101,-0.83270264,5.7092743,8.051849,AR,stand
1/9/2020 11:58,0.102,-0.14356995,5.5704956,7.7695007,AR,stand
1/9/2020 11:58,0.069,-0.06700134,5.5034943,7.9489594,AR,stand
1/9/2020 11:58,0.097,-0.08135986,5.539383,8.169098,AR,stand
1/9/2020 11:58,0.109,-0.0382843,5.36232,8.092529,AR,stand
1/9/2020 11:58,0.122,0.01914978,5.407776,7.9872437,AR,stand
1/9/2020 11:58,0.101,-0.035888672,5.407776,8.025528,AR,stand
1/9/2020 11:58,0.091,-0.009567261,5.3862457,8.449051,AR,stand
1/9/2020 11:58,0.108,-0.04547119,5.436493,8.372482,AR,stand
1/9/2020 11:58,0.092,-0.107681274,5.338394,8.3485565,AR,stand
1/9/2020 11:58,0.108,-0.21057129,5.367096,8.599808,AR,stand
1/9/2020 11:58,0.143,-0.12921143,5.4317017,8.678772,AR,stand
1/9/2020 11:58,0.075,-0.12921143,5.4317017,8.678772,AR,stand
1/9/2020 11:58,0.064,-0.1986084,5.3120728,8.269592,AR,stand
1/9/2020 11:58,0.086,-0.08375549,5.3168488,8.528015,AR,stand
1/9/2020 11:58,0.123,-0.0382843,5.2618103,8.204987,AR,stand
1/9/2020 11:58,0.11,-0.124420166,5.2546387,8.415558,AR,stand
1/9/2020 11:58,0.1,-0.01914978,5.268997,8.224136,AR,stand
1/9/2020 11:58,0.102,-0.062210083,5.2378845,8.614166,AR,stand
1/9/2020 11:58,0.098,-0.17228699,5.235489,8.204987,AR,stand
1/9/2020 11:58,0.099,0.011962891,5.345566,8.008774,AR,stand
