Time_stamp,Seconds,X,Y,Z,profile,Activity
1/8/2020 17:09,0.1,0.01083374,0.020584106,-0.008300781,AR,laying
1/8/2020 17:09,0.1,-0.01725769,-0.002624512,-0.011962891,AR,laying
1/8/2020 17:09,0.1,-0.034362793,-0.016052246,-0.010131836,AR,laying
1/8/2020 17:09,0.1,0.012054443,0.018753052,-0.005249023,AR,laying
1/8/2020 17:09,0.101,0.00227356,0.009597778,-0.005859375,AR,laying
1/8/2020 17:09,0.099,-0.013595581,-0.001403809,-0.006469727,AR,laying
1/8/2020 17:09,0.1,0.013275147,0.024261475,-0.004638672,AR,laying
1/8/2020 17:09,0.1,-1.68E-04,0.001037598,-0.004638672,AR,laying
1/8/2020 17:09,0.1,0.016937256,0.00227356,-0.005859375,AR,laying
1/8/2020 17:09,0.102,-0.003219605,0.012649536,0.003921509,AR,laying
1/8/2020 17:09,0.099,0.004119873,0.009597778,-0.001586914,AR,laying
